code	r	pubDate	total_assets	total_liability	market_cap	roe	pcf_ratio	pe_ratio_lyr	pb_ratio	net_profit_to_total_revenue	eps
002218.XSHE	-0.004102564102564106	2017-08-22	5327664640.0	2539073792.0	60.2099	2.0195	2614.6621	46.7787	2.2011	11.1033	0.0902
002227.XSHE	0.028461538461538448	2017-08-30	979358272.0	185527536.0	40.1708	1.0813	90.5087	440.6855	5.1217	9.0227	0.0387
002249.XSHE	-0.030256410256410248	2017-08-22	15437821952.0	6404665856.0	155.9161	1.0917	-102.3939	30.6108	1.8355	4.5985	0.0401
002255.XSHE	-0.0005128205128205474	2017-07-26	3724918272.0	1239447296.0	62.4358	1.0923	1072.8047	82.8583	2.6757	11.1919	0.0413
002266.XSHE	0.0010256410256410265	2017-08-29	6973012992.0	3432226816.0	96.5615	1.0705	67.0972	150.1163	3.2563	15.3324	0.0161
002270.XSHE	-0.008717948717948714	2017-08-24	2769361152.0	793638016.0	54.2603	3.3988	-109.4472	22.8899	2.8496	11.4377	0.1301
002276.XSHE	0.028717948717948742	2017-08-21	6625048064.0	2624366592.0	94.7598	2.5266	-125.8362	44.0296	3.1212	4.4059	0.0857
002298.XSHE	0.0007692307692307529	2017-08-24	5715138560.0	1324670080.0	76.5205	1.3942	31.4878	49.1153	1.8303	15.5323	0.0834
002300.XSHE	0.008461538461538463	2017-08-25	3416496384.0	1972090624.0	63.5502	2.0709999999999997	559.1708	40.9128	4.7076	3.0674	0.0521
002309.XSHE	-0.008717948717948714	2017-08-25	26526392320.0	20576790528.0	80.2399	5.1845	8.7052	108.0649	1.4791	5.4515	0.4512
002322.XSHE	0.020769230769230738	2017-08-19	3248816896.0	289758464.0	96.1551	1.9517	-25.3984	63.29	3.3169999999999997	30.698	0.1465
002334.XSHE	-0.020512820512820485	2017-08-30	2655199744.0	784632192.0	54.7939	4.9574	-143.5106	80.4996	3.3651	14.6991	0.1094
002335.XSHE	-0.05999999999999991	2017-08-19	5560913920.0	2088878976.0	96.1022	7.897	13.0082	56.0144	3.2004	45.9072	0.9229
002339.XSHE	0.02205128205128208	2017-08-24	3042820096.0	1364326912.0	51.6814	2.8939999999999997	-73.4991	65.4324	3.5219	13.9986	0.1142
002350.XSHE	0.042051282051282064	2017-08-30	2639447808.0	1409124096.0	59.9471	1.9306	-14504.4355	78.40100000000001	5.3668	4.0277	0.0574
002358.XSHE	0.008461538461538463	2017-08-29	7720221696.0	3065831168.0	158.2446	3.0627	11.9643	47.8721	3.517	12.7367	0.1519
002359.XSHE	-0.004615384615384608	2017-08-22	9846865920.0	3952075520.0	251.0134	0.9135	1540.3529	-518.4614	4.2824	6.9623	0.0484
002364.XSHE	0.0005128205128205019	2017-08-25	2612926720.0	219672480.0	77.152	1.2507	26.7457	48.7435	3.3494	13.7136	0.0521
002441.XSHE	-0.03076923076923075	2017-08-30	5204143616.0	1490700928.0	62.4876	1.3069	-27.0006	43.5807	1.8053	2.1026	0.0848
002451.XSHE	-0.1856410256410256	2017-08-23	1702202624.0	1085387008.0	90.7387	2.5848	-150.3401	1042.6892	13.4552	12.671	0.0379
002452.XSHE	0.002051282051282053	2017-08-24	2998542848.0	1633404032.0	36.0966	2.4436	14.3383	29.9418	2.7595	6.6967	0.0622
002471.XSHE	-0.0010256410256410265	2017-07-31	8804033536.0	5887393280.0	62.0052	1.7171	-81.2859	55.3882	3.4191	2.0844	0.0249
002498.XSHE	0.0015384615384615398	2017-08-23	6406863360.0	1925462400.0	121.7607	1.8637	-15.9859	29.215	2.7715	6.0413	0.0252
002506.XSHE	0.0010256410256410265	2017-08-26	20292573184.0	16093648896.0	231.6298	3.6444	16.2756	-860.7051	5.749	3.8765	0.0296
002518.XSHE	-0.03282051282051285	2017-08-22	2963063296.0	908096320.0	84.6378	4.8335	56.0206	28.6075	4.3806	14.3162	0.1691
002527.XSHE	-0.007692307692307711	2017-08-21	5464777216.0	2697347840.0	65.9242	2.8234	-12.9242	38.5198	2.4603	7.7643	0.1251
002531.XSHE	-0.011794871794871794	2017-08-29	8689941504.0	3958208000.0	118.3048	3.4589	131.1085	29.1049	2.6529	23.4421	0.0904
002533.XSHE	-0.0035897435897435815	2017-07-27	3221098752.0	802340864.0	41.816	1.8365	-98.8759	24.7475	1.9282	4.3818	0.0741
002534.XSHE	0.020000000000000028	2017-08-22	7589325824.0	4566438912.0	69.9503	4.3468	45.8755	36.5219	2.6783	15.5581	0.1609
002546.XSHE	0.0058974358974358855	2017-08-26	3236762112.0	332023040.0	49.6259	1.097	130.4002	55.0346	1.8078	20.7993	0.0364
002560.XSHE	0.004102564102564106	2017-08-25	2284631296.0	627305856.0	38.4082	0.2801	-13.5898	45.8948	2.5332	1.0293	0.0099
002576.XSHE	0.0	2017-08-22	998648128.0	130290560.0	40.7137	0.2662	40.0768	840.3833	4.7075	0.3525	0.013999999999999999
002580.XSHE	-0.004871794871794859	2017-08-23	1923575168.0	721157824.0	28.3167	0.8626	22.7045	52.5717	2.411	2.7099	0.0289
002606.XSHE	0.0	2017-08-30	1444867072.0	579755904.0	85.0444	1.0537	240.4609	90.3118	9.9895	5.6595	0.0224
002610.XSHE	-0.0002564102564102623	2017-08-15	18132647936.0	12316661760.0	109.57700000000001	0.7326	-5.4521	74.3228	1.9548	3.0037	0.0092
002617.XSHE	-0.0317948717948718	2017-08-29	5488507392.0	3063489280.0	110.4442	4.6551	-12.0931	170.5346	4.8056	14.5621	0.1498
002622.XSHE	-0.06358974358974355	2017-08-30	1410638592.0	216432800.0	103.32	1.5749	-375.3815	659.2787	8.7891	54.1107	0.0222
002630.XSHE	-0.0010256410256410265	2017-08-25	13399727104.0	10182487040.0	85.5342	2.0965	15.8886	41.7095	2.7755	5.7512	0.0888
002665.XSHE	0.0007692307692307756	2017-08-22	4792674304.0	1644374912.0	141.9214	4.4508	-82.7506	91.541	5.0182	17.0712	0.0657
002692.XSHE	-0.012307692307692318	2017-08-24	2912180480.0	1415016320.0	70.3783	1.2429999999999999	-193.0477	77.3075	4.8921	2.5843	0.0252
002706.XSHE	0.014615384615384622	2017-08-05	2051027968.0	488794592.0	61.4881	5.0979	-15.0298	37.9097	4.1505	18.6543	0.155
002733.XSHE	-0.0633333333333334	2017-08-18	3638460672.0	1411650304.0	56.6133	1.6238	12.6697	47.1582	2.5913	4.6442	0.1032
002767.XSHE	0.046666666666666676	2017-07-28	786911872.0	116412800.0	39.6	1.3377	-132.1811	87.3897	5.8796	12.3379	0.0599
002801.XSHE	-0.09410256410256397	2017-07-31	927031808.0	141970352.0	48.2966	4.167	41.9543	48.3265	6.2654	18.5841	0.2737
002823.XSHE	-0.08564102564102563	2017-08-19	1623373056.0	526434336.0	60.9693	3.6529	21.8058	47.3722	5.7875	11.7491	0.1345
002851.XSHE	-0.067948717948718	2017-08-29	2031166464.0	705449152.0	70.859	2.571	13.3822	64.6071	5.8847	11.9556	0.1759
300001.XSHE	-0.007179487179487118	2017-08-18	10054437888.0	7005961216.0	167.1927	1.6737	22.2353	66.4709	6.0431	2.1213	0.0468
300011.XSHE	0.004102564102564106	2017-08-29	3501468672.0	1340472192.0	84.9682	0.2049	249.4102	76.3936	3.9515	1.53	0.0083
300018.XSHE	0.0010256410256410037	2017-08-24	1615494784.0	133350040.0	42.8175	1.0163	131.2658	40.0988	2.9637	18.4154	0.0298
300029.XSHE	0.008205128205128212	2017-08-23	587793024.0	410308832.0	18.06	-3.428	1084.1226	-31.6785	10.5259	-10.8103	-0.0289
300040.XSHE	0.00743589743589746	2017-08-26	2920190464.0	1079001344.0	35.1034	2.9538	-310.6648	26.8962	1.9425	11.0815	0.1556
300048.XSHE	-0.006666666666666661	2017-08-29	4834399232.0	2187532288.0	57.8656	1.3186	75.7489	32.336	2.3653	8.8842	0.0296
300062.XSHE	0.010769230769230767	2017-08-26	2079045376.0	1140980736.0	36.5288	0.6202	74.6805	46.5716	4.2295	3.5671	0.0176
300068.XSHE	0.01153846153846152	2017-08-26	9346025472.0	2924961024.0	132.6921	1.5188	20.9607	40.2899	2.2838	5.6682	0.1144
300069.XSHE	-0.05435897435897429	2017-08-29	908950720.0	383173600.0	38.2356	0.7882	266.7643	160.0758	7.4414	6.3615	0.0348
300105.XSHE	0.015384615384615375	2017-08-11	2355195904.0	432177312.0	34.95	0.5386	-3.4755	-21.2482	1.8313	5.4902	0.0201
300111.XSHE	-0.0010256410256410265	2017-08-29	2772455680.0	1470097152.0	42.5524	2.7623	62.5765	138.8614	3.3412	6.3534	0.0318
300118.XSHE	-0.02487179487179489	2017-08-19	15573982208.0	8314031616.0	127.0987	2.7769999999999997	3.9708	18.451	1.7999	5.0232	0.2169
300120.XSHE	-0.0035897435897436045	2017-08-29	847493696.0	150753024.0	26.8773	1.6361	-41.9057	171.4204	4.4166	6.1185	0.049
300124.XSHE	-0.1241025641025641	2017-08-25	8628042752.0	3579046144.0	425.2696	5.2874	-542.7036	45.6377	9.4995	23.0941	0.1539
300129.XSHE	-0.0051282051282051325	2017-08-18	3111752960.0	899499264.0	51.5505	3.0879	88.7825	23.5277	2.4051	12.472000000000001	0.0935
300140.XSHE	0.0	2017-08-25	3550584832.0	2099130240.0	61.7827	2.7623	-273.3287	68.5158	4.9985	7.8088	0.1003
300141.XSHE	-0.044358974358974367	2017-08-29	907100736.0	207445344.0	31.206	-0.1949	215.2322	104.9681	4.4501	-2.0661	-0.0054
300153.XSHE	-0.007948717948717916	2017-08-29	1457460608.0	494772256.0	47.488	0.8453	-149.1003	98.0022	5.0118	2.5504	0.0256
300208.XSHE	0.02487179487179489	2017-08-05	3380648960.0	1514828800.0	122.414	7.3278	-1004.7553	48.4259	7.0936	31.3523	0.1709
300215.XSHE	-0.00897435897435901	2017-08-10	3908506368.0	1988205440.0	77.1972	2.3112	69.953	109.2351	4.1439	25.4133	0.0581
300222.XSHE	0.012564102564102616	2017-08-29	5285799424.0	1493312128.0	165.2112	1.3825	508.0394	59.7002	4.5079	10.0116	0.071
300265.XSHE	-0.013846153846153824	2017-08-15	2149465856.0	1165384960.0	42.8625	3.1369	309.0432	34.134	4.6033	7.0959	0.0887
300274.XSHE	-0.10307692307692307	2017-08-15	13800495104.0	7354238976.0	160.6684	3.8372	-205.1114	29.0218	2.5981	10.399000000000001	0.1657
300283.XSHE	-0.0038461538461538325	2017-08-25	1319868672.0	742833280.0	29.9169	0.7116	535.0589	123.3125	5.3082	1.2458	0.0098
300286.XSHE	0.0	2017-08-05	803758528.0	184176032.0	29.8145	4.6897	-26.7216	37.2078	4.881	26.0349	0.1957
300308.XSHE	-0.258974358974359	2017-08-29	623141440.0	65281820.0	88.8452	1.5055	876.4639	883.669	16.1754	14.9051	0.0387
300316.XSHE	-0.03794871794871796	2017-08-29	4777660928.0	1299942912.0	123.0359	2.424	16.2613	60.3862	3.7867	17.4854	0.0822
300317.XSHE	-0.011025641025641018	2017-08-26	9408004096.0	4579442176.0	124.7552	2.7091	17.5178	39.725	2.7265	8.8947	0.1492
300356.XSHE	0.014871794871794873	2017-07-29	2111867648.0	668582592.0	36.173	2.3016	81.4964	56.7094	2.5826	24.6739	0.0787
300360.XSHE	0.009999999999999969	2017-08-29	1757338368.0	424064288.0	54.583	2.4916	185.5867	21.364	4.2117	13.210999999999999	0.0921
300370.XSHE	0.0005128205128205019	2017-08-25	2989310976.0	1675147392.0	46.592	0.6537	22.8136	53.9779	3.7588	5.8815	0.0086
300376.XSHE	0.0	2017-08-23	10065344512.0	6078769664.0	208.9578	6.7353	110.2227	44.303999999999995	5.6914	10.126	0.11199999999999999
300393.XSHE	-0.010769230769230812	2017-08-23	4233878784.0	3075723520.0	100.5555	7.5662	-153.3701	60.8821	9.8177	9.7475	0.4428
300407.XSHE	0.02717948717948719	2017-08-26	1955444096.0	1057174400.0	54.1358	1.8559	310.7651	44.4591	5.9617	5.1368	0.0594
300414.XSHE	0.0	2017-08-25	910585536.0	122946040.0	42.3521	1.4776	84.2556	73.307	5.4695	11.6377	0.068
300423.XSHE	-0.06256410256410251	2017-08-29	590787136.0	127642352.0	36.3478	1.4438	992.4815	146.773	7.971	7.9388	0.0623
300427.XSHE	-0.013589743589743528	2017-08-29	888366592.0	202799168.0	56.6069	3.1723	28.2872	76.6866	9.3906	21.1492	0.0692
300443.XSHE	0.05153846153846158	2017-08-26	1694491008.0	126427856.0	50.9918	2.9653	36.4965	24.2953	3.3512	28.1958	0.1951
300444.XSHE	-0.008461538461538463	2017-08-29	1839527808.0	915505728.0	60.8115	3.955	-28.5656	62.7169	7.3803	10.2719	0.1214
300447.XSHE	-0.012307692307692318	2017-08-22	1698055168.0	524918912.0	60.4632	4.0397	-65.9989	66.5125	9.2383	24.8031	0.1234
300466.XSHE	0.0	2017-08-28	1448755072.0	323423072.0	85.2272	0.2869	-211.1926	150.9633	7.5994	3.9376	0.0109
300477.XSHE	-0.12666666666666665	2017-08-22	2151422976.0	1278680192.0	52.4846	5.2987	-48.7113	59.7817	6.3647	10.07	0.1645
300484.XSHE	-0.03743589743589746	2017-08-22	961727488.0	312509024.0	63.1488	5.6084	1142.1937	40.6691	10.3024	22.6774	0.1744
300490.XSHE	-0.004871794871794905	2017-08-29	906795328.0	297336672.0	44.2	1.933	-62.1674	91.6746	7.6587	8.2097	0.0568
300491.XSHE	0.025384615384615436	2017-08-18	544562048.0	147667200.0	48.8319	-1.1108	-1345.1212	118.992	12.2439	-13.1014	-0.0309
300510.XSHE	0.015897435897435877	2017-08-29	2605537792.0	849939008.0	71.3901	2.3309	207.0517	126.6528	4.167	19.8456	0.1334
300514.XSHE	-0.07179487179487182	2017-08-21	658364032.0	218384720.0	26.89	4.9659	69.58	61.5078	11.1665	13.7533	0.16899999999999998
300569.XSHE	0.005897435897435908	2017-08-12	2124716032.0	467207456.0	52.7292	1.1105	11.2501	30.7737	3.2639	10.4065	0.1213
300593.XSHE	-0.08025641025641023	2017-08-28	748586816.0	212667296.0	30.491	1.9875	18.2811	69.1458	5.8046	10.9821	0.092
300600.XSHE	-0.05153846153846158	2017-08-25	1003712064.0	166231008.0	55.7	3.4538	20.4303	54.7649	6.8911	22.9524	0.292
300617.XSHE	-0.126923076923077	2017-08-23	937452032.0	163624208.0	45.8956	1.2149	11.8962	63.2314	6.0171	16.6933	0.1411
300626.XSHE	-0.06333333333333335	2017-08-23	912500800.0	458475296.0	29.09	4.8457	24.2674	73.6328	6.7253	9.2819	0.2148
300660.XSHE	-0.021025641025641032	2017-08-25	2717770240.0	816539520.0	80.116	5.2815	63.6852	34.7016	12.5717	13.6804	0.6629999999999999
300667.XSHE	-0.22461538461538466	2017-08-25	387261888.0	64974336.0	24.82	1.4885	154.0077	76.9364	15.0942	13.5308	0.0533
600089.XSHG	-0.004615384615384608	2017-08-29	83973709824.0	51166576640.0	384.1363	2.8709	43.5939	17.5377	1.4771	9.3454	0.2011
600112.XSHG	-0.021538461538461534	2017-08-24	2805645568.0	1610980096.0	37.4266	0.2893	102.4812	-37.82	3.0321	1.325	0.0069
600151.XSHG	0.002564102564102555	2017-08-25	13635609600.0	7645548032.0	118.039	-1.2356	13.2223	58.4102	1.9779	-4.9218	-0.0509
600192.XSHG	-0.004871794871794859	2017-08-24	4611526656.0	2486351360.0	34.1471	0.5422	273.245	153.0231	1.7745	2.7396	0.0238
600202.XSHG	0.011282051282051269	2017-08-29	1679680256.0	1029411584.0	53.016000000000005	-1.3057	-21.7782	-29.2616	8.0554	-13.9344	-0.0223
600268.XSHG	0.008461538461538463	2017-08-26	10290411520.0	7894830592.0	39.1947	2.066	46.9368	124.3802	2.2437	4.8645	0.0576
600290.XSHG	-0.01897435897435898	2017-08-29	6611833344.0	2439023872.0	91.0364	0.2149	-7.4443	-188.0078	2.2151	1.9532	0.0116
600312.XSHG	0.022307692307692334	2017-08-11	19295350784.0	10411820032.0	186.44099999999997	2.8003	99.7181	15.2833	2.2427	9.6309	0.1825
600353.XSHG	0.0007692307692307756	2017-08-22	1641531264.0	422311360.0	41.1052	0.8288	-48.8069	94.3315	3.8669	5.5108	0.0164
600379.XSHG	-0.014871794871794873	2017-08-19	723552768.0	239213856.0	30.4965	3.5408	-23.9265	84.3738	6.3853	7.0991	0.0722
600401.XSHG	0.0017948717948717964	2017-08-31	17294460928.0	14037603328.0	66.6216	-6.421	39.6815	-5.649	1.8946	-22.5495	-0.046
600405.XSHG	-0.007692307692307711	2017-08-25	3096524544.0	1783484928.0	45.3456	-0.2641	83.7027	166.9382	3.4554	-0.9372	-0.005
600406.XSHG	-0.004871794871794814	2017-07-29	16682072064.0	8127336448.0	428.7103	3.8261	48.4701	29.6239	5.267	11.8409	0.1366
600416.XSHG	-0.015897435897435877	2017-08-31	20806428672.0	14291964928.0	129.5793	0.8794	62.1657	93.3713	2.0384	1.9214	0.0596
600468.XSHG	0.0	2017-08-29	2657930240.0	746637696.0	52.7224	1.1074	32.5817	98.9996	3.0108	7.2898	0.0241
600475.XSHG	0.055384615384615386	2017-08-28	9845636096.0	5018286080.0	111.4869	2.4498	-128.0881	103.333	2.4484	7.3039	0.1933
600482.XSHG	0.017435897435897428	2017-08-12	42727071744.0	15355462656.0	439.8414	1.3072	3.8101	40.9822	1.7386	5.5006	0.1919
600517.XSHG	0.00948717948717949	2017-08-18	9159267328.0	5565209088.0	102.6619	0.7595	-393.7639	21.7145	3.0716	1.9251	0.0194
600525.XSHG	-0.04974358974358978	2017-08-19	16299335680.0	8480459264.0	179.0226	3.0069	-78.1148	27.9698	2.4918	12.9644	0.1675
600537.XSHG	-0.0030769230769230795	2017-08-22	6910232576.0	3332600320.0	58.5827	0.6094	-16.5233	16.309	1.9257	1.2529	0.0171
600550.XSHG	0.033333333333333305	2017-08-22	10039457792.0	9335242752.0	165.1237	9.8388	30.5216	151.3118	37.0853	7.0191	0.03
600580.XSHG	-0.008974358974358965	2017-08-22	17434411008.0	11755303936.0	87.90299999999999	1.8455	103.1157	34.6883	1.7177	3.6077	0.0742
600590.XSHG	0.002564102564102555	2017-08-25	8071643648.0	4133408256.0	87.2384	1.1296	-43.4354	70.4506	2.2763	6.1315	0.0646
600847.XSHG	-0.004615384615384608	2017-08-30	722874240.0	54350792.0	24.0508	0.0008	-29.0254	-56.3247	3.6032	-0.0239	0.0
600869.XSHG	0.002564102564102555	2017-08-25	16133718016.0	10231557120.0	149.3624	1.6953	33.0957	52.093	2.6488	2.1594	0.0431
600875.XSHG	0.0038461538461538555	2017-08-31	81419395072.0	58897694720.0	223.8751	1.0459	3.2448	-12.5469	1.0502	2.7509	0.0959
600885.XSHG	-0.11179487179487178	2017-08-01	7385083392.0	2434497536.0	212.2038	6.5589	-434.1295	36.4757	6.1806	19.3061	0.4472
600973.XSHG	-0.0056410256410256345	2017-08-30	12646523904.0	8579261440.0	68.4383	1.0626	-19.9073	25.7607	1.9269	0.8467	0.0314
601012.XSHG	-0.176923076923077	2017-08-30	26679234560.0	15524298752.0	341.2973	7.3454	10.7325	22.0585	3.301	22.0693	0.3991
601126.XSHG	-0.004102564102564106	2017-08-31	5801516032.0	2055906816.0	76.7634	1.3694	61.295	25.9392	2.0829	7.0375	0.0638
601179.XSHG	0.0076923076923076875	2017-08-31	34169317376.0	14031419392.0	284.9991	1.5109	14.4685	25.2683	1.5166	7.555	0.0565
601218.XSHG	0.0035897435897435815	2017-08-28	3963485696.0	1338723584.0	43.5383	0.6181	58.5556	37.0832	1.6985	4.2514	0.016
601222.XSHG	-0.02384615384615384	2017-08-18	13507944448.0	4978135552.0	131.072	2.4351	10.2593	27.6276	1.6012	23.592	0.1154
601558.XSHG	0.002307692307692304	2017-08-30	7720136704.0	6099353088.0	88.6498	43.5842	-37.4468	-2.8603	8.51	3141.2644	0.0962
601567.XSHG	0.016410256410256424	2017-08-22	11488055296.0	4336831488.0	147.8397	1.9136	7.2355	18.6138	2.1232	12.7904	0.0947
601616.XSHG	0.0020512820512820305	2017-08-19	2757572096.0	377088736.0	43.6914	0.3345	-43.9569	-38.883	1.8708	5.0478	0.0084
601700.XSHG	-0.026410256410256416	2017-08-22	4753139200.0	1749411456.0	67.8806	1.966	19.9655	32.6103	2.2868	8.4439	0.0532
601727.XSHG	-0.011794871794871794	2017-08-31	179824984064.0	121148284928.0	1016.7387	1.8951	150.0699	49.3522	2.2272	6.4267	0.065
601877.XSHG	-0.14461538461538462	2017-08-31	40040751104.0	21120702464.0	428.8149	4.9244	14.3644	19.6275	2.4522	15.73	0.4203
601908.XSHG	-0.01282051282051282	2017-08-29	12578771968.0	6196121088.0	95.8472	2.8506	22.6987	37.149	1.5322	31.0046	0.09
603015.XSHG	0.0012820512820513003	2017-08-29	1524428928.0	338066144.0	42.2105	1.767	-97.8055	79.3789	3.6574	7.7107	0.0504
603016.XSHG	-0.22051282051282056	2017-08-29	906285440.0	93738296.0	42.3738	2.0181	49.0531	64.2567	5.447	16.2959	0.1105
603025.XSHG	-0.01410256410256412	2017-08-10	1680632832.0	165895408.0	118.008	8.4321	-241.4249	49.426	8.5738	41.8308	0.271
603050.XSHG	0.017179487179487134	2017-08-26	1563173760.0	604153920.0	51.9493	1.8644	-163.5975	78.0734	8.3066	6.3869	0.1108
603100.XSHG	0.004102564102564106	2017-08-26	4643804672.0	2717730816.0	45.8595	2.4697	-20.9284	35.5488	2.45	5.4614	0.1195
603218.XSHG	-0.0005128205128205019	2017-08-29	3526030848.0	862866752.0	142.1144	2.5208	19.0539	41.9238	5.3502	13.798	0.1672
603320.XSHG	-0.08871794871794873	2017-08-25	702202048.0	130329280.0	35.56	3.3896	1473.8638	77.491	10.3534	8.7817	0.1551
603333.XSHG	-0.0012820512820512775	2017-07-18	1698729984.0	285085856.0	37.0764	0.4617	-438.5791	-47.7833	2.6349	2.5646	0.0125
603416.XSHG	-0.07282051282051273	2017-07-28	1020947520.0	149530992.0	49.2101	4.5361	-504.3443	49.1166	5.914	29.6372	0.2778
603488.XSHG	-0.024358974358974387	2017-08-22	834286208.0	77598888.0	36.3168		233.4243	50.056999999999995	7.9823		
603577.XSHG	-0.08846153846153844	2017-08-04	1653801088.0	812781312.0	35.9258	1.4316	69.2341	56.6635	4.2356	6.0393	0.1036
603606.XSHG	0.002564102564102555	2017-08-19	2165834752.0	1298040064.0	37.3786	2.3495	89.8071	72.0852	4.4106	3.13	0.0653
603618.XSHG	0.012051282051282067	2017-08-29	4363457536.0	2086619904.0	71.2293	0.9479	51.597	52.385	3.1996	2.6394	0.0311
603628.XSHG	-0.05153846153846158	2017-08-29	1986171520.0	1044385472.0	61.0574	1.4545	30.144000000000002	105.7302	6.8077	4.7038	0.0482
603728.XSHG	-0.0656410256410257	2017-08-18	2094052864.0	490407072.0	74.656	4.4562	419.5495	47.6086	9.9145	12.6012	0.1641
603806.XSHG	-0.13256410256410261	2017-08-16	5400869376.0	707764992.0	128.6802	3.1010000000000004	-13.7661	15.1793	2.8326	11.9193	0.3716
603819.XSHG	-0.03307692307692305	2017-08-22	781464000.0	47183388.0	30.36	1.4509999999999998	26.2751	66.5104	4.1957	6.0439	0.08900000000000001
603859.XSHG	0.011025641025641018	2017-08-25	762073344.0	114974720.0	36.4755	2.5117	85.1581	86.0581	5.9241	20.0651	0.1405
603861.XSHG	0.07820512820512822	2017-08-31	2792529152.0	889169408.0	99.2886	1.0075	-24.539	61.4753	5.1579	5.2568	0.0471
603988.XSHG	0.020769230769230738	2017-08-30	816287296.0	164474880.0	49.888000000000005	1.3497	51.1424	208.8166	7.7587	13.7882	0.1102
