code	r	pubDate	total_assets	total_liability	market_cap	roe	pcf_ratio	pe_ratio_lyr	pb_ratio	net_profit_to_total_revenue	eps
002184.XSHE	-0.27972972972972976	2015-07-21	1746896512.0	862982848.0	101.024	2.66	-278.8951	182.229	13.578	5.72	0.0934
002196.XSHE	-0.12918918918918917	2015-08-29	1272763008.0	379839104.0	41.5868	0.42	80.0768	408.2424	4.7557	2.05	0.0205
002202.XSHE	-0.038378378378378375	2015-08-22	48461430784.0	33082052608.0	524.6363	6.71	17.5537	28.6736	3.5235	14.71	0.3699
002212.XSHE	-0.031891891891891885	2015-08-29	3074166528.0	1303000576.0	60.873999999999995	1.06	-151.6576	117.5389	3.4576	3.31	0.0365
002218.XSHE	-0.025945945945945945	2015-08-26	3983715072.0	1409411072.0	79.0023	0.21	7.4479	-1469.1443	3.0775	6.03	0.0086
002227.XSHE	-0.4037837837837837	2015-08-26	968125696.0	222782960.0	69.6792	0.48	77.6273	85.2993	9.2434	3.59	0.0165
002249.XSHE	-0.07324324324324327	2015-07-28	6748718592.0	2977419008.0	220.8659	2.7	-54.5013	74.3963	6.3655	7.7	0.0546
002255.XSHE	-0.038108108108108114	2015-08-27	3040780288.0	1376503040.0	59.67	2.56	-100.7431	93.9636	3.8246	11.19	0.0781
002266.XSHE	0.021351351351351328	2015-08-27	5362856448.0	2302768384.0	208.2222	0.8	-62.7294	205.7341	7.2682	16.29	0.0115
002276.XSHE	-0.2632432432432433	2015-08-18	4496885248.0	1706334080.0	320.7797	2.98	322.9229	136.2664	11.895999999999999	5.59	0.0875
002298.XSHE	-0.028918918918918925	2015-08-29	2260109824.0	860559104.0	118.6607	0.53	-91.8638	791.1483	8.8565	5.58	0.0164
002300.XSHE	-0.01729729729729731	2015-08-28	3298765056.0	1939125632.0	52.1897	5.79	113.5094	31.3481	4.2011	7.78	0.1636
002309.XSHE	-0.016756756756756783	2015-08-26	16471324672.0	11562971136.0	189.7528	-3.78	-89.6047	66.4448	4.6456	-13.1	-0.2695
002322.XSHE	-0.1478378378378378	2015-08-26	1237593856.0	51392024.0	61.7306	0.92	-53.282	100.2736	5.2789	21.63	0.04
002323.XSHE	-0.044594594594594604	2015-08-07	968080576.0	109994048.0	34.6218	0.13	-41.0879	275.8268	4.0399	1.43	0.0101
002334.XSHE	-0.0491891891891892	2015-07-30	1832234880.0	266946144.0	89.1874	2.88	30.7067	55.0832	6.2727	17.01	0.0591
002335.XSHE	-0.09729729729729733	2015-08-27	2262989312.0	1022454080.0	81.1139	0.55	93.4041	63.888999999999996	7.2314	2.53	0.0279
002339.XSHE	-0.24918918918918917	2015-08-29	1994684928.0	584521600.0	126.5513	2.2	-309.4625	97.5796	9.5907	11.37	0.078
002350.XSHE	-0.08648648648648652	2015-08-26	1669352704.0	562703552.0	50.1607	1.01	-34.1772	68.1258	4.7863	3.27	0.0495
002356.XSHE	-0.15918918918918915	2015-08-28	2546735104.0	1006577984.0	75.8489	3.83	54.3587	174.1004	5.3012	18.3	0.1819
002358.XSHE	0.07162162162162163	2015-07-31	4205784576.0	2085709056.0	170.8939	2.91	-54.843999999999994	65.9426	8.4406	15.04	0.0767
002359.XSHE	-0.15972972972972974	2015-07-21	1385689728.0	455195360.0	26.5918	1.28	-62.0397	-32.3314	2.8953	5.86	0.0284
002364.XSHE	-0.287027027027027	2015-08-21	1288293120.0	220752896.0	149.5427	3.82	-344.8711	118.9591	15.2043	21.67	0.0745
002441.XSHE	-0.15459459459459457	2015-07-31	4009377280.0	1683521152.0	119.016	2.42	190.5319	56.2227	5.3725	3.24	0.1192
002451.XSHE	-0.06756756756756757	2015-08-06	1706281216.0	1007151936.0	68.6909	1.35	137.0887	260.0138	10.2798	6.28	0.0207
002452.XSHE	0.0	2015-08-29	1407332992.0	212891776.0	54.552	1.15	19.7279	60.3368	4.6798	13.57	0.0259
002471.XSHE	0.046756756756756765	2015-08-06	6027608064.0	3730179584.0	136.8933	2.4	94.3287	131.8437	8.3969	3.29	0.0789
002498.XSHE	-0.014054054054054042	2015-08-26	5854090752.0	1563159424.0	220.74900000000002	3.28	-130.109	92.7946	5.3181	12.74	0.1307
002506.XSHE	-0.03675675675675674	2015-08-29	6133839360.0	5633932800.0	48.1992	26.16	48.0652	1.7889	12.2069	4.72	0.0464
002518.XSHE	-0.11918918918918919	2015-08-08	2046935040.0	428891360.0	92.3031	2.88	266.2608	60.5034	5.9791	13.31	0.1543
002527.XSHE	0.17891891891891895	2015-08-25	3021683456.0	890108288.0	182.3571	3.23	-124.9671	89.7095	9.1585	14.76	0.1133
002531.XSHE	-0.02783783783783782	2015-08-10	3912120064.0	1869757184.0	120.0757	4.12	33.5578	68.6593	6.352	13.31	0.0982
002533.XSHE	-0.07216216216216216	2015-07-24	2942578432.0	798421120.0	71.9002	1.72	699.1806	56.2139	3.7236	4.57	0.0613
002534.XSHE	-0.025135135135135152	2015-08-25	6902859776.0	4092528128.0	84.3896	-9.6	74.1291	119.4614	3.2056	-44.41	-0.6093
002546.XSHE	-0.07891891891891895	2015-08-04	1672666496.0	290927520.0	83.5632	2.93	-107.5285	54.4599	6.5986	20.29	0.1541
002560.XSHE	-0.0718918918918919	2015-08-26	2110451200.0	493995264.0	36.4327	1.29	-467.6783	77.7103	2.6421	5.36	0.1294
002576.XSHE	0.012972972972972984	2015-08-25	1138462720.0	282718240.0	49.8437	0.22	57.713	-300.3573	5.9136	0.36	0.0115
002580.XSHE	-0.08459459459459459	2015-07-31	1812272384.0	745690176.0	38.5938	1.13	18.5161	198.9906	3.6328	3.52	0.0557
002606.XSHE	-0.02027027027027027	2015-08-28	1387839104.0	658926208.0	36.84	-0.38	-36.7906	143.0875	5.2287	-2.64	-0.0134
002610.XSHE	-0.017027027027027023	2015-08-28	9467451392.0	7032664576.0	100.775	1.6	-270.3009	109.5181	4.3631	4.83	0.0514
002617.XSHE	-0.04702702702702701	2015-08-27	2260849920.0	1365160832.0	95.904	2.57	-1065.382	-245.0393	11.1884	3.86	0.1242
002622.XSHE	0.0	2015-08-26	1441955328.0	334674816.0	117.978	2.26	-70.6331	249.6702	10.898	73.66	0.0588
002630.XSHE	-0.034054054054054074	2015-08-22	8244420096.0	5365881856.0	99.6669	2.97	-13.005999999999998	66.8357	3.5944	7.5	0.2267
002665.XSHE	-0.05594594594594591	2015-08-28	4599860736.0	1703470976.0	202.2233	3.9	184.922	95.051	7.8218	35.57	0.1203
002692.XSHE	-0.01621621621621623	2015-08-21	3179948288.0	1729722496.0	69.6602	3.8	-73.0394	70.6692	5.3061	6.73	0.1547
002706.XSHE	-0.05162162162162163	2015-08-05	1157517056.0	335432224.0	74.9762	5.01	-35.8487	74.7707	9.6379	14.68	0.3552
002733.XSHE	-0.16297297297297292	2015-08-18	1959350272.0	827920128.0	55.0392	2.65	119.7714	55.975	5.0517	5.3	0.1453
002767.XSHE	-0.08540540540540541	2015-07-29	675905664.0	91073024.0	43.46	2.7	359.5371	65.2315	17.046	17.93	0.1136
300001.XSHE	-0.24378378378378376	2015-08-26	3318459392.0	1682612352.0	181.378	2.8	288.4688	114.01100000000001	12.7907	7.66	0.0464
300011.XSHE	0.20324324324324322	2015-08-25	2997809152.0	1102657536.0	186.0078	3.38	270.3228	106.4582	10.1435	21.65	0.1207
300018.XSHE	-0.11405405405405407	2015-08-26	862162240.0	63762984.0	88.14	1.03	2957.1687	176.7773	11.7308	15.12	0.04
300029.XSHE	-0.01972972972972974	2015-08-21	1048099264.0	422666336.0	30.06	-4.46	34.8561	101.9909	5.0114	-154.21	-0.1309
300040.XSHE	-0.1064864864864865	2015-08-26	1391225344.0	224519840.0	35.9473	-0.93	-260.5822	-64.5105	3.0525	-28.4	-0.0394
300048.XSHE	0.07837837837837838	2015-08-26	2073095168.0	387530080.0	71.991	1.26	-45.9288	164.7041	4.7767	13.8	0.0571
300062.XSHE	-0.1772972972972973	2015-08-25	995055104.0	172585824.0	31.5353	1.55	91.5955	103.8706	4.1863	9.55	0.0772
300068.XSHE	-0.12270270270270273	2015-08-11	5543537664.0	2495200256.0	126.1383	1.85	276.4952	119.4471	4.4549	5.25	0.0873
300069.XSHE	-0.34459459459459457	2015-08-25	663849536.0	178268320.0	50.31	0.79	-264.7362	320.4825	10.3183	7.65	0.0329
300105.XSHE	-0.06189189189189187	2015-08-20	2910114048.0	792976512.0	79.0353	-0.45	-62.2172	46.6627	3.7525	-4.29	-0.0187
300111.XSHE	-0.0289189189189189	2015-08-26	3181639680.0	1996889984.0	88.6882	3.09	-49.0794	236.7203	7.5175	7.31	0.0326
300118.XSHE	-0.07594594594594596	2015-07-23	7027371520.0	4134272256.0	78.1844	4.53	-47.7713	116.7852	2.9312	14.87	0.1901
300120.XSHE	-0.0389189189189189	2015-08-06	675949312.0	68078304.0	52.9575	0.72	-68.7999	1069.8638	8.971	3.43	0.0211
300124.XSHE	-0.13702702702702704	2015-08-11	4806653952.0	1050392384.0	379.18199999999996	5.68	-587.4785	56.9072	11.8158	32.11	0.2565
300129.XSHE	-0.04594594594594595	2015-08-04	2847399424.0	1108174848.0	58.968	3.68	120.7055	60.7505	3.9527	13.6	0.0873
300140.XSHE	0.018378378378378468	2015-08-22	1109319680.0	196870608.0	97.0632	0.04	-97.2164	1142.0211	12.4856	1.83	0.0013
300141.XSHE	-0.17378378378378379	2015-08-26	781069504.0	92923624.0	38.3522	0.63	87.3931	73.8199	5.6128	6.28	0.026000000000000002
300153.XSHE	-0.29891891891891886	2015-08-26	1211061504.0	242935136.0	40.288000000000004	0.99	-52.1016	128.6038	4.3891	5.16	0.0289
300208.XSHE	-0.06270270270270271	2015-08-01	1933349888.0	894743360.0	243.7243	14.53	-195.7942	222.5169	27.8765	34.1	0.4465
300215.XSHE	-0.11270270270270268	2015-08-15	3474806784.0	2156370944.0	112.464	-0.97	-230.9193	144.9184	8.7395	-15.41	-0.0173
300222.XSHE	0.0	2015-08-19	1865236224.0	486633344.0	132.5015	3.77	-171.1554	172.332	10.2828	22.15	0.1534
300242.XSHE	-0.2505405405405406	2015-08-26	860628672.0	362150144.0	58.3895	1.44	-69.2739	1424.6123	11.8832	3.22	0.0817
300265.XSHE	-0.04324324324324323	2015-08-26	1297168768.0	509225184.0	46.9462	1.18	-61.5571	145.6146	6.0103	3.3	0.0276
300274.XSHE	-0.11756756756756756	2015-07-21	5369204224.0	2859626240.0	201.2356	3.94	-225.5291	71.0361	8.2477	9.25	0.14800000000000002
300283.XSHE	-0.06270270270270271	2015-08-26	863862528.0	301962624.0	38.3146	0.51	47.0036	164.6987	7.0554	0.95	0.0102
300286.XSHE	-0.11918918918918923	2015-08-08	615236352.0	110083968.0	42.7427	3.85	298.9534	59.8811	8.9736	25.72	0.1314
300308.XSHE	-0.11621621621621624	2015-08-26	654132096.0	114421960.0	47.0256	-0.23	-5917.8301	575.9049	8.6547	-5.32	-0.0059
300316.XSHE	0.21648648648648647	2015-07-25	2236621056.0	392389568.0	228.81	1.6	-90.5946	347.6796	13.3266	22.0	0.0316
300341.XSHE	-0.0727027027027027	2015-08-25	644772672.0	75056968.0	56.1172	1.71	-104.1485	149.2279	9.7961	11.41	0.0522
300356.XSHE	-0.07486486486486485	2015-08-22	1950211328.0	571128384.0	81.5783	0.4	-116.6974	227.0417	6.3167	4.39	0.0319
300360.XSHE	0.2064864864864864	2015-08-08	1449470592.0	520739584.0	106.5788	6.85	-46.5877	49.8293	12.3567	19.99	0.2598
300362.XSHE	-0.048378378378378405	2015-08-26	1632694528.0	1001737600.0	39.5928	2.08	-48.2138	118.9998	6.4318	10.64	0.1254
300372.XSHE	-0.09513513513513512	2015-08-26	1234990592.0	570750784.0	32.2184	1.88	-59.6131	73.058	4.9432	9.52	0.0727
300376.XSHE	-0.04297297297297297	2015-08-05	3176750848.0	2009704192.0	97.6794	7.05	676.7065	56.2876	9.0721	7.77	0.3192
300393.XSHE	-0.027837837837837772	2015-08-25	1172249472.0	410542080.0	77.071	2.23	54.3685	65.6072	10.3634	14.57	0.1428
300407.XSHE	0.0	2015-08-26	1016567488.0	253637152.0	61.2	5.04	26.3018	83.3864	8.4985	24.81	0.276
300414.XSHE	-0.1856756756756756	2015-08-14	745533504.0	107358096.0	70.7152		83.3525	72.4582	22.2506	22.25	0.2127
300423.XSHE	-0.18756756756756757	2015-08-20	579581248.0	162625360.0	35.8952	3.78	21.5656	83.8302	8.9438	15.07	0.1775
300427.XSHE	-0.06810810810810809	2015-08-26	589545728.0	69670920.0	57.3163	3.27	31.9855	101.7955	11.3912	18.92	0.1889
300444.XSHE	-0.06675675675675677	2015-08-25	1083746176.0	303185888.0	68.8349		-598.7954	92.7124	17.3846	15.87	0.1765
300447.XSHE	-0.16189189189189185	2015-08-26	612726848.0	94892560.0	67.23		-351.7648	136.5029	24.4066	23.29	0.1779
300466.XSHE	0.0	2015-08-29	615172224.0	169612944.0	30.928	1.24	2018.7202	85.4112	11.567	8.02	0.0554
300477.XSHE	-0.048918918918918905	2015-08-12	1423445632.0	746560896.0	42.8068	8.02	132.1405	56.8596	11.0227	12.65	0.3943
600089.XSHG	-0.0454054054054054	2015-08-26	66079776768.0	43411918848.0	481.1849	2.8	-127.7732	29.1875	2.3925	5.88	0.1727
600110.XSHG	0.0	2015-08-25	6790239744.0	4922756608.0	157.9379	1.58	-171.5838	-60.258	8.7734	4.55	0.0249
600112.XSHG	-0.06324324324324324	2015-08-21	2760821760.0	1492305792.0	96.7489	-0.19	-149.8086	608.0557	7.5971	-1.12	-0.0048
600151.XSHG	0.042702702702702704	2015-08-21	9634910208.0	5539259904.0	200.4038	1.77	-61.3551	894.9334	5.4852	6.93	0.0546
600192.XSHG	-0.028648648648648637	2015-08-08	4384450560.0	2437889024.0	68.2059	0.86	1037.0048	87.7686	3.6567	3.15	0.0365
600202.XSHG	0.19378378378378378	2015-08-18	2555334144.0	1697117696.0	72.2981	0.1	48.3396	320.5486	8.4322	0.53	0.0021
600268.XSHG	-0.046756756756756765	2015-08-22	10060719104.0	7634547712.0	93.1907	-0.55	-45.3046	-27.3318	5.1413	1.01	-0.0159
600290.XSHG	-0.04945945945945946	2015-08-25	5159094272.0	3065752064.0	70.8132	2.49	-36.1342	78.0537	3.5479	9.8	0.0961
600312.XSHG	0.0	2015-08-12	10888818688.0	4487471616.0	256.8442	4.53	-31.7857	37.0506	4.3608	22.27	0.2398
600353.XSHG	0.0002702702702703125	2015-08-19	1315495936.0	271946336.0	63.9958	1.19	1183.0402	101.2526	6.4764	8.54	0.0436
600379.XSHG	0.02351351351351354	2015-07-31	802140224.0	380024448.0	46.3697	2.23	37.8725	228.3964	11.2568	6.05	0.0393
600401.XSHG	0.00027027027027026453	2015-08-29	15182716928.0	10361208832.0	197.0298	0.25	114.99700000000001	-20.7926	4.104	4.69	0.0026
600405.XSHG	-0.16243243243243244	2015-08-28	2024615552.0	1293750912.0	67.1022	0.61	-128.9767	146.8712	9.2508	1.79	0.0104
600406.XSHG	-0.09918918918918919	2015-08-25	13082672128.0	6229087744.0	502.5504	0.22	49.18	39.1681	7.4254	1.25	0.0064
600416.XSHG	-0.0775675675675675	2015-07-31	18496102400.0	14640208896.0	168.3069	-1.11	19.499000000000002	309.3856	4.4681	-1.79	-0.0559
600468.XSHG	-0.05837837837837838	2015-08-21	1463612800.0	706221952.0	106.3384	2.73	102.1205	218.8697	16.7865	8.35	0.0389
600475.XSHG	-0.08297297297297299	2015-08-28	4661024768.0	3084232960.0	52.096000000000004	1.84	120.7548	62.5949	3.8047	4.81	0.1002
600517.XSHG	-0.023513513513513492	2015-08-12	5114705408.0	2587945728.0	194.7677	0.43	66.9876	68.203	8.3892	0.82	0.008
600525.XSHG	0.0	2015-08-14	6693897216.0	3615740928.0	182.0353	3.8	189.6817	49.7603	6.4322	13.68	0.1217
600537.XSHG	0.024324324324324333	2015-08-18	6868457984.0	4306137088.0	105.2842	0.85	-100.5954	87.8419	4.1999	2.94	0.0371
600550.XSHG	-0.012162162162162166	2015-08-18	9232172032.0	8057832960.0	186.7617	0.72	49.6422	275.8346	19.6958	1.31	0.0045
600580.XSHG	-0.0635135135135135	2015-08-26	13614276608.0	8639122432.0	198.007	2.58	27.3132	44.4178	5.2556	5.16	0.0898
600590.XSHG	0.0	2015-08-20	5720072192.0	3477025280.0	87.9488	0.46	40.6586	150.0938	4.0723	1.71	0.0198
600847.XSHG	0.0	2015-07-29	865620352.0	148031664.0	44.3473	0.22	67.1462	2003.5992	6.2197	2.73	0.0098
600869.XSHG	-0.06459459459459459	2015-08-29	11751387136.0	8415900672.0	288.4986	2.5	-74.3324	157.8962	9.1446	2.47	0.0798
600875.XSHG	-0.07702702702702702	2015-08-29	82873827328.0	59155681280.0	478.3635	0.27	10.6886	37.4231	2.0867	0.69	0.026000000000000002
600885.XSHG	-0.0794594594594595	2015-07-31	5148956672.0	1553296384.0	166.7202	5.86	-31.2783	38.7839	6.5354	19.17	0.2984
600973.XSHG	-0.042702702702702704	2015-08-25	9483181056.0	7295181312.0	62.6543	1.52	31.7599	48.6922	3.0538	1.07	0.0777
601012.XSHG	-0.04756756756756754	2015-08-28	8167260160.0	2906124288.0	278.8331	1.02	116.6699	94.9853	5.4217	4.93	0.0244
601126.XSHG	-0.0778378378378378	2015-08-28	5241100288.0	1814395136.0	124.0087	1.95	254.271	36.3898	3.7051	8.53	0.1645
601179.XSHG	-0.018918918918918923	2015-08-28	31291623424.0	12540368896.0	525.4029	1.38	-730.5157	76.7988	2.9751	8.01	0.0484
601218.XSHG	-0.02621621621621621	2015-08-25	3898180352.0	1480355712.0	99.9694	1.68	956.4623	107.65899999999999	4.2347	8.84	0.0401
601222.XSHG	-0.04324324324324326	2015-08-18	6418313216.0	1452620160.0	142.6765	2.27	-20.7721	34.8059	2.9806	14.65	0.2203
601558.XSHG	-0.005675675675675675	2015-08-28	15851721728.0	7965102592.0	591.6019	-7.5	-43.3543	732.7897	6.9197	-240.99	-0.1022
601567.XSHG	-0.1308108108108108	2015-08-01	7266260480.0	4612101632.0	170.1552	5.37	34.7104	45.6948	5.5934	14.41	0.1282
601616.XSHG	-0.006216216216216227	2015-08-15	3079524352.0	540421056.0	82.0371	0.45	-221.6762	211.6237	3.3046	5.67	0.0122
601700.XSHG	-0.018378378378378395	2015-08-25	3914637824.0	1168270848.0	121.7231	1.72	324.2096	61.5609	4.52	10.05	0.0427
601727.XSHG	-0.028108108108108085	2015-08-29	156706324480.0	109083795456.0	1914.5675	1.87	43.9206	74.9492	5.2561	6.86	0.0534
601877.XSHG	0.0	2015-08-18	12813214720.0	5952104960.0	402.6243	7.48	995.2783	21.968000000000004	6.6675	15.53	0.366
601908.XSHG	0.01648648648648647	2015-08-28	6844182528.0	2955399424.0	180.3798	2.58	-63.1966	156.8802	4.7991	18.49	0.1151
603015.XSHG	-0.15891891891891893	2015-08-26	1197690624.0	155036384.0	64.8724	2.55	42.2897	72.2377	6.3911	22.43	0.1324
603025.XSHG	-0.26243243243243247	2015-08-21	1496130432.0	101854472.0	160.2495	5.07	64.1031	73.2059	20.1064	32.12	0.132
603100.XSHG	-0.08378378378378377	2015-08-28	4021401856.0	2250687488.0	95.9455	2.77	23.4894	60.1782	5.6722	5.5	0.1224
603333.XSHG	-0.04324324324324323	2015-08-28	1747969536.0	270008288.0	50.1805	0.28	-267.44599999999997	-72.514	3.4049	2.06	0.008
603606.XSHG	-0.06756756756756757	2015-08-21	1733581312.0	953446912.0	63.3135	1.99	40.3192	97.3818	8.28	3.16	0.0498
603618.XSHG	-0.034324324324324314	2015-07-28	2996906240.0	1546130432.0	68.14399999999999	2.23	32.1329	58.2312	4.8779	4.42	0.1502
603806.XSHG	-0.023783783783783756	2015-08-20	4337916928.0	447192256.0	262.0638	4.13	147.2157	60.6498	7.0267	20.66	0.4009
603988.XSHG	-0.07918918918918919	2015-08-11	799962944.0	183383424.0	46.111999999999995	1.48	21.546999999999997	84.8581	7.5915	17.4	0.1145
