code	r	pubDate	total_assets	total_liability	market_cap	roe	pcf_ratio	pe_ratio_lyr	pb_ratio	net_profit_to_total_revenue	eps
002184.XSHE	-0.008648648648648656	2016-07-29	1925648896.0	694239168.0	62.9844	0.1	149.3709	80.89399999999999	5.7005	0.87	0.0041
002196.XSHE	-0.03945945945945948	2016-08-18	2773002496.0	499022144.0	90.6839	1.38	141.0147	153.6044	4.1103	12.79	0.1166
002202.XSHE	0.0024324324324324284	2016-08-27	59453976576.0	40778874880.0	413.8874	6.15	-20.2389	14.5249	2.4168	16.15	0.3947
002212.XSHE	-0.028108108108108085	2016-08-27	3130868480.0	1297366144.0	57.5573	1.75	40.9337	102.0873	3.1946	4.0	0.0624
002218.XSHE	-0.0035135135135135106	2016-08-25	4879776768.0	2213278208.0	63.0534	1.17	-6.5321	202.99400000000003	2.3898	9.82	0.0501
002227.XSHE	0.05405405405405406	2016-08-23	959676480.0	181835120.0	72.0592	0.09	-75.0987	753.6189	9.3359	0.73	0.0033
002249.XSHE	0.02972972972972972	2016-07-30	13007525888.0	4491909632.0	283.1396	1.5	29.5848	82.9898	3.5060000000000002	7.86	0.0524
002255.XSHE	-0.0013513513513513705	2016-08-20	3600855040.0	1234477312.0	53.4366	0.65	47.3013	63.0114	2.3747	10.14	0.0237
002266.XSHE	-0.029999999999999985	2016-08-26	5610098688.0	2486134016.0	105.8615	1.02	264.3413	149.2087	3.6392	12.72	0.015
002276.XSHE	0.018918918918918996	2016-08-25	5008869376.0	2031850112.0	186.0725	2.57	160.6074	68.4362	6.4639999999999995	4.88	0.081
002298.XSHE	0.032162162162162146	2016-07-28	4987866112.0	1824256640.0	104.4316	1.42	95.8241	157.3979	3.4803	13.06	0.0681
002300.XSHE	-0.01729729729729731	2016-08-25	3317133312.0	1918236416.0	44.0039	3.77	-47.2917	24.2981	3.3993	5.97	0.11
002309.XSHE	0.02783783783783787	2016-08-24	22553864192.0	17022602240.0	102.4868	-1.37	30.2425	24.6805	2.2707	-3.98	-0.1081
002322.XSHE	-0.087027027027027	2016-08-25	3066010368.0	215888304.0	76.3279	0.64	36.5131	70.7579	2.6603	13.51	0.0452
002334.XSHE	-0.0037837837837837993	2016-08-05	2228283648.0	388397856.0	66.6772	1.37	-1049.3846	44.7858	3.9178	8.02	0.0312
002335.XSHE	-0.02675675675675662	2016-08-29	5009549824.0	1797788160.0	131.3835	0.83	-121.0776	90.03200000000001	4.4589	4.62	0.0655
002339.XSHE	-0.10297297297297303	2016-08-10	2649935104.0	1079302272.0	69.1106	3.74	65.3056	47.9583	4.8786	17.3	0.1435
002350.XSHE	-0.04324324324324323	2016-08-27	2044346496.0	876806848.0	44.0926	1.55	-79.759	103.0096	4.0847	4.09	0.0775
002356.XSHE	0.006216216216216227	2016-08-15	4227257600.0	2392900352.0	78.6742	4.59	-71.1849	74.5081	5.073	13.94	0.2362
002358.XSHE	-0.001081081081081154	2016-08-22	5608868352.0	3288217088.0	122.7604	3.93	-528.2017	67.2256	5.5463	7.76	0.1115
002359.XSHE	-0.05540540540540542	2016-08-10	1457094528.0	493224256.0	103.5748	1.73	2376.8535	908.6896	10.9317	6.94	0.0397
002364.XSHE	0.01999999999999996	2016-08-16	1736897024.0	419042368.0	143.5254	4.54	-324.7035	100.0328	11.8692	27.16	0.1082
002441.XSHE	0.01081081081081082	2016-08-16	4564655104.0	1136120064.0	88.0963	1.51	14.5864	48.5709	2.6615	3.03	0.0931
002451.XSHE	-0.012972972972972984	2016-08-19	1911678080.0	1221722624.0	54.5486	0.05	132.6574	374.5288	8.1812	0.3	0.0007
002452.XSHE	0.0008108108108108416	2016-08-27	2130009216.0	882163904.0	63.156000000000006	1.85	-53.7928	92.7165	5.2025	6.58	0.043
002471.XSHE	0.01135135135135135	2016-07-30	8558859776.0	5832435200.0	77.982	2.39	-194.8223	70.0447	4.5444	2.53	0.0328
002498.XSHE	0.0016216216216216111	2016-08-26	6422815232.0	2210387712.0	144.3829	3.17	144.6516	41.3498	3.5383	12.28	0.0401
002506.XSHE	0.0040540540540540395	2016-08-25	17542098944.0	13766437888.0	349.2109	2.45	220.7822	54.6922	9.5242	2.36	0.0181
002518.XSHE	-0.0024324324324324284	2016-08-19	2382096384.0	577159488.0	110.816	3.63	62.153	47.4758	6.46	16.21	0.1457
002527.XSHE	-0.007027027027027021	2016-08-02	4553933824.0	1916328448.0	97.9871	2.99	13.4698	51.6695	3.6956	9.01	0.1168
002531.XSHE	0.0027027027027026933	2016-08-22	5191361536.0	2682704640.0	94.9577	6.03	-36.265	31.3168	4.1524	24.23	0.0969
002533.XSHE	0.004324324324324328	2016-07-26	3025554688.0	740730752.0	74.2859	2.19	25.0763	50.8593	3.6887	6.49	0.0817
002534.XSHE	-0.035675675675675686	2016-08-16	7400550400.0	4544229888.0	65.714	2.75	-220.1266	-42.4132	2.5131	13.21	0.1123
002546.XSHE	0.009189189189189186	2016-08-20	3176473088.0	357584224.0	102.3378	1.33	30.0121	65.4153	3.8344	16.79	0.0322
002560.XSHE	-0.04054054054054054	2016-08-16	2616862976.0	938564160.0	49.6262	2.27	-125.0164	85.6224	3.4348	8.07	0.077
002576.XSHE	0.0	2016-08-23	1095072128.0	225012080.0	31.0883	-0.52	-45.696999999999996	328.7002	3.6836	-3.83	-0.0265
002580.XSHE	-0.02351351351351354	2016-08-26	1948495232.0	805045824.0	41.9035	1.46	-23.7271	127.3538	3.6901	4.73	0.0756
002606.XSHE	-0.17270270270270277	2016-08-19	1361979136.0	544632512.0	39.7596	2.82	459.3172	107.6668	5.2209	10.94	0.1084
002610.XSHE	0.015945945945945967	2016-08-25	15002916864.0	8755584000.0	212.4178	0.46	6.7884	190.9295	3.4256	2.65	0.0253
002617.XSHE	-0.005945945945945963	2016-08-17	2779188480.0	515159648.0	114.6327	1.48	9.8767	137.7732	5.1856	9.18	0.0451
002622.XSHE	-0.031891891891891885	2016-08-29	1280010112.0	120407432.0	103.32	0.24	-560.5768	114.3357	8.9268	28.12	0.0034
002630.XSHE	-0.02918918918918919	2016-08-26	10186216448.0	7134048768.0	81.6228	2.85	43.96	41.1373	2.7983	10.45	0.1146
002665.XSHE	0.004594594594594593	2016-08-23	4522396160.0	1506200704.0	155.5221	2.72	163.8366	91.8692	5.7066	29.26	0.0384
002692.XSHE	-0.07459459459459458	2016-08-20	3423403008.0	1876817792.0	58.888000000000005	2.9	83.5844	45.9882	4.2759	5.81	0.0575
002706.XSHE	0.008378378378378392	2016-08-12	1802341248.0	382316576.0	70.5099	3.59	17.6271	56.3468	5.1563	15.48	0.1976
002733.XSHE	0.04135135135135128	2016-08-25	2350002688.0	1105445376.0	90.117	2.9	304.8248	68.0386	7.6005	5.6	0.1165
002767.XSHE	-0.05378378378378384	2016-08-23	724018688.0	99362408.0	54.555	1.36	-171.2095	103.6392	8.8538	11.08	0.0565
002801.XSHE	-0.23972972972972986	2016-07-28	803393408.0	99466496.0	29.2987	4.85	-65.3342	35.6325	6.8221	21.04	0.4669
300001.XSHE	0.008648648648648656	2016-08-27	7529829376.0	4776522752.0	217.3262	1.77	64.5697	149.2525	8.6526	2.35	0.0449
300011.XSHE	-0.02594594594594597	2016-08-26	3084979200.0	1024822400.0	124.197	0.59	-77.7161	47.2499	6.0712	5.9	0.0229
300018.XSHE	-0.06459459459459461	2016-08-27	1499656448.0	106526624.0	61.1137	1.58	-162.8175	81.3189	4.6098	25.41	0.0443
300029.XSHE	-0.038108108108108114	2016-08-25	571891840.0	322230976.0	26.0	6.32	-67.6132	-7.2525	11.7781	25.26	0.07200000000000001
300040.XSHE	0.04810810810810809	2016-08-27	2299989760.0	636604032.0	47.5167	0.8	120.384	236.4145	2.8795	9.15	0.0384
300048.XSHE	0.004324324324324328	2016-08-20	3659895552.0	1086047104.0	92.5849	1.74	66.1329	178.3075	3.9213	17.85	0.0529
300062.XSHE	-0.05054054054054052	2016-08-26	2693307392.0	1583447552.0	37.3142	2.2	-35.5243	183.30599999999998	4.7856	6.08	0.1124
300068.XSHE	0.002972972972972958	2016-08-09	9746797568.0	3782388480.0	133.1585	2.14	-76.893	65.4976	4.291	7.33	0.1197
300069.XSHE	-0.2632432432432431	2016-08-09	746207936.0	243256208.0	37.556999999999995	2.08	-254.1681	356.0786	7.6254	11.83	0.0891
300105.XSHE	-0.01648648648648647	2016-08-10	2634144768.0	581049216.0	43.1615	-0.72	52.2097	-90.2532	2.1033	-12.36	-0.0286
300111.XSHE	0.0	2016-08-27	2966974720.0	1647432064.0	54.8702	2.44	-255.91099999999997	62.6128	4.2591	6.87	0.0284
300118.XSHE	0.030000000000000082	2016-08-27	10687431680.0	6932317696.0	127.2284	3.57	42.5392	39.4644	3.6639999999999997	10.17	0.1883
300120.XSHE	0.0	2016-08-26	805245888.0	144609680.0	30.3742	1.13	51.156000000000006	453.8589	5.1909	2.51	0.0327
300124.XSHE	-0.027567567567567557	2016-08-09	5823516672.0	1516778624.0	311.0837	6.01	299.14599999999996	38.4395	8.165	29.0	0.1553
300129.XSHE	-0.02783783783783782	2016-08-20	2961087232.0	921118656.0	51.206	3.57	-21.6883	30.226999999999997	2.6049	19.73	0.0985
300140.XSHE	-0.00837837837837844	2016-08-12	1157948032.0	243377408.0	54.168	0.38	-38.7887	809.9436	7.1711	7.38	0.012
300141.XSHE	0.012972972972972984	2016-08-25	912754048.0	212570928.0	58.9391	0.23	-153.3938	260.8169	8.4991	2.04	0.0094
300153.XSHE	-0.007297297297297286	2016-07-30	1511865472.0	529799936.0	86.368	0.68	-141.3035	209.5553	9.2749	0.35	0.0203
300208.XSHE	-0.048378378378378356	2016-08-27	2221184256.0	859844672.0	106.31700000000001	5.11	-271.0013	31.3945	8.4477	28.29	0.087
300215.XSHE	-0.040000000000000015	2016-08-16	3582347008.0	2243440384.0	92.736	0.92	61.9609	353.88300000000004	7.0583	9.6	0.0168
300222.XSHE	0.04135135135135138	2016-08-18	3655432448.0	998946560.0	165.0776	1.9	-164.9173	120.76899999999999	11.3512	12.81	0.0591
300265.XSHE	-0.005405405405405387	2016-08-10	1530976640.0	602352512.0	41.7825	5.13	-108.4804	46.1787	4.7288	15.26	0.1378
300274.XSHE	0.02972972972972977	2016-08-16	10694252544.0	5004639232.0	161.3839	2.42	-116.4787	37.9368	5.4963	10.08	0.133
300283.XSHE	-0.025675675675675656	2016-08-18	898684928.0	326894496.0	38.8671	2.37	-35.6051	679.7895	7.1246	6.8	0.0317
300286.XSHE	-0.0018918918918918997	2016-08-26	691789568.0	139331184.0	42.3569	4.37	193.7361	66.0546	8.0801	27.57	0.1692
300308.XSHE	-0.46297297297297296	2016-08-26	629413696.0	76548608.0	26.6989	2.16	102.2879	477.2807	4.9319	25.49	0.0547
300316.XSHE	-0.008918918918918921	2016-08-25	2590674432.0	570506368.0	115.9449	2.69	-25.8841	110.8302	6.4548	19.08	0.0561
300341.XSHE	0.027567567567567557	2016-08-27	1068174080.0	147350880.0	87.0115	3.18	230.0768	91.8277	9.8289	14.78	0.057
300356.XSHE	0.03918918918918917	2016-08-17	2323330048.0	807667072.0	80.4694	0.27	-299.2244	203.4217	5.6531	3.24	0.0223
300360.XSHE	0.0008108108108107455	2016-08-26	1613610880.0	451346304.0	82.0739	6.62	-62.4728	34.7575	7.598	22.01	0.2091
300370.XSHE	-0.015405405405405413	2016-08-27	1698990976.0	894233728.0	60.8647	0.53	-4213.2144	75.9266	7.7458	3.52	0.0079
300372.XSHE	0.0	2016-08-26	1123146496.0	483814048.0	24.9616	-0.68	-24.5761	425.7897	3.9566	-13.9	-0.0249
300376.XSHE	0.0072972972972973095	2016-08-18	5264724992.0	3821443328.0	136.7011	8.7	1979.7233	48.9822	10.4978	7.04	0.2366
300393.XSHE	-0.1759459459459459	2016-08-12	1911387264.0	1004169088.0	65.7434	5.11	71.1969	61.0488	7.8762	12.97	0.2496
300407.XSHE	-0.01972972972972974	2016-08-26	1097715456.0	300710592.0	53.8832	1.96	-135.5367	77.3413	6.9676	13.56	0.0567
300414.XSHE	0.0	2016-08-26	807408512.0	113105032.0	65.3728	2.56	138.7271	81.1287	9.9574	21.38	0.1042
300423.XSHE	-0.1891891891891892	2016-08-12	594788928.0	125490816.0	30.7476	1.39	-26.8509	69.8691	6.6457	9.42	0.0588
300427.XSHE	0.0	2016-08-26	728372736.0	106444464.0	62.1116	3.34	-484.60400000000004	87.5577	11.4718	17.13	0.0658
300444.XSHE	-0.028918918918918925	2016-08-27	1667467520.0	843932352.0	83.23200000000001	1.48	24.5821	92.3228	10.0632	6.29	0.0426
300447.XSHE	0.0	2016-08-23	743030656.0	146718368.0	72.3654	4.19	51.818000000000005	100.8269	12.7223	27.7	0.152
300466.XSHE	0.0	2016-08-26	598473600.0	128820312.0	71.664	0.67	145.0118	216.2536	15.3797	6.83	0.0131
300477.XSHE	-0.03486486486486489	2016-08-26	1677216000.0	954185472.0	69.8031	6.04	126.6516	79.7792	10.3246	13.45	0.1607
300484.XSHE	-0.13999999999999999	2016-08-23	693153856.0	171215280.0	121.368	8.22	63.873000000000005	171.0876	25.2796	24.39	0.4023
300490.XSHE	-0.025405405405405344	2016-08-16	925241472.0	372915648.0	58.0	2.1	116.6934	128.2702	10.728	10.07	0.0584
300491.XSHE	0.03270270270270272	2016-08-10	495750496.0	105416624.0	82.944	3.13	57.9106	194.0801	21.9464	24.09	0.1549
300510.XSHE	0.08567567567567562	2016-08-16	732145280.0	160790480.0	58.7238	2.69	115.4768	117.3359	19.0686	14.45	0.1342
600089.XSHG	-0.0035135135135135344	2016-08-30	77951950848.0	51792707584.0	276.3446	3.01	13.9059	14.6404	1.2939	8.26	0.2032
600110.XSHG	-0.07405405405405406	2016-07-26	5636664832.0	3380383488.0	113.1907	0.59	32.1382	78.3107	6.1364	3.02	0.0095
600112.XSHG	-0.00999999999999998	2016-08-18	2454113280.0	1288588160.0	56.8273	0.11	-79.7216	-32.1802	4.881	0.72	0.0025
600151.XSHG	-0.005135135135135122	2016-08-23	12926903296.0	8662732800.0	141.2703	1.21	47.8186	81.8411	3.4615	2.83	0.04
600192.XSHG	-0.008378378378378392	2016-08-12	4712537600.0	2741590016.0	47.3554	0.79	51.0254	117.0127	2.5094	3.13	0.0337
600202.XSHG	-0.06054054054054055	2016-08-30	2238004224.0	1420565760.0	39.5224	-2.37	388.8522	283.3404	4.7216	-20.95	-0.0512
600268.XSHG	-0.02675675675675676	2016-08-20	11401687040.0	9007432704.0	48.1517	0.18	-25.781	158.1473	2.7569999999999997	2.58	0.005
600290.XSHG	-0.05243243243243242	2016-08-30	7698455552.0	3437771264.0	74.2426	0.88	4.327	123.4779	1.7796	6.77	0.0487
600312.XSHG	-0.006756756756756757	2016-08-05	12286938112.0	5961556992.0	178.1302	6.3	-85.1119	21.5457	3.1282	22.8	0.3417
600353.XSHG	0.04621621621621624	2016-08-24	1451627392.0	280392320.0	44.9656	1.11	73.7118	92.6078	4.3674	7.07	0.0212
600379.XSHG	-0.007567567567567502	2016-08-13	873630208.0	414126368.0	46.1575	3.88	215.2323	168.1079	10.4543	8.41	0.0741
600401.XSHG	-0.000540540540540541	2016-08-20	16870638592.0	11850844160.0	115.2884	0.6	-44.0308	119.991	2.3146	2.28	0.0063
600405.XSHG	0.01216216216216219	2016-08-26	2637971712.0	1846713856.0	58.8595	0.52	-843.4917	117.9422	7.612	1.21	0.0093
600406.XSHG	-0.039999999999999966	2016-08-25	15297631232.0	7524000768.0	324.7511	3.38	256.8097	24.9959	4.379	11.27	0.1097
600416.XSHG	-0.00621621621621618	2016-08-25	19517038592.0	15495510016.0	92.7026	1.75	-18.2166	146.0279	2.4206	2.49	0.0911
600468.XSHG	-0.004864864864864857	2016-08-29	2570595328.0	730368896.0	76.515	0.97	166.2302	457.0729	4.4746	6.58	0.0309
600475.XSHG	-0.15486486486486487	2016-08-26	4811330560.0	3121980416.0	38.016	1.69	15.5279	34.1087	2.5704	3.78	0.0983
600517.XSHG	-0.020810810810810848	2016-08-18	9301541888.0	5840931328.0	128.9716	3.79	-409.5793	30.0082	4.1262	7.81	0.0907
600525.XSHG	0.02918918918918919	2016-08-20	11172072448.0	5405682688.0	182.5455	3.06	34.3637	37.7989	3.4356	13.1	0.127
600537.XSHG	0.016216216216216207	2016-08-23	6675676672.0	3723738624.0	90.6973	6.38	14.5563	38.8487	3.3262	9.3	0.1571
600550.XSHG	-0.01432432432432433	2016-08-18	9541151744.0	8963026944.0	90.3884	14.79	-17.3911	99.7101	28.7141	4.77	0.0329
600580.XSHG	-0.006756756756756757	2016-08-27	15440288768.0	9956471808.0	144.4856	1.36	47.3075	40.1056	2.6676	2.9	0.0558
600590.XSHG	0.005405405405405434	2016-08-20	7387557376.0	3530591488.0	89.7729	0.51	11.1109	104.3859	2.4314	3.31	0.0287
600847.XSHG	-0.1378378378378378	2016-08-12	762938112.0	59250116.0	46.667	-0.59	413.5553	-235.5428	6.6035	-6.75	-0.0265
600869.XSHG	0.007837837837837815	2016-08-29	14798396416.0	9041558528.0	214.5479	2.47	-32.4527	50.8074	5.0539	3.72	0.0544
600875.XSHG	0.0008108108108107935	2016-08-27	85662736384.0	62159503360.0	229.4836	-1.52	4.6807	52.2655	0.9947	-3.96	-0.1481
600885.XSHG	-0.028108108108108085	2016-07-30	6101368320.0	1913878784.0	163.3688	6.22	-89.0882	34.5899	5.555	20.08	0.3617
600973.XSHG	-0.000540540540540553	2016-08-31	10588037120.0	7012103680.0	71.3352	1.5	19.117	44.4453	2.1191	1.32	0.0569
601012.XSHG	0.009729729729729762	2016-08-18	12625634304.0	6170432000.0	231.5513	9.64	51.161	44.5012	3.9739999999999998	14.17	0.335
601126.XSHG	-0.015135135135135149	2016-08-30	5599004160.0	1962223104.0	85.62700000000001	1.83	-63.9551	24.8832	2.4042	8.77	0.0822
601179.XSHG	-0.009189189189189186	2016-08-30	33720737792.0	14712693760.0	259.8822	1.26	78.093	28.7489	1.4475	7.36	0.0451
601218.XSHG	-0.008648648648648633	2016-08-10	3961702400.0	1410144640.0	51.9682	1.29	-90.4651	40.4029	2.102	7.7	0.0324
601222.XSHG	0.06000000000000002	2016-08-26	10830535680.0	2730130432.0	208.357	1.67	77.3706	42.0788	2.6518	15.33	0.2191
601558.XSHG	0.0008108108108108056	2016-08-31	11657404416.0	7864346112.0	167.6507	-6.51	156.7532	-3.7655	4.1423	-417.91	-0.0423
601567.XSHG	0.018648648648648684	2016-08-23	11114887168.0	4855261184.0	209.3093	2.92	-23.1384	37.1146	3.4403	12.21	0.0959
601616.XSHG	-0.008648648648648656	2016-08-05	2953682944.0	498608864.0	52.9131	-2.34	41.9394	665.5936	2.1377	-33.22	-0.0613
601700.XSHG	-0.033783783783783786	2016-08-23	4558141440.0	1789230080.0	82.6137	2.44	-44.443999999999996	40.7514	3.0694	8.44	0.0607
601727.XSHG	0.005135135135135169	2016-08-27	164286169088.0	110914043904.0	969.5178	1.99	16.2578	45.5478	2.5798	7.1	0.0608
601877.XSHG	-0.046756756756756765	2016-08-15	13576690688.0	5737960960.0	248.7156	6.67	68.5647	14.2669	3.6453	15.75	0.3624
601908.XSHG	0.007027027027027021	2016-08-26	10025362432.0	3752093696.0	153.1943	2.12	63.5798	68.2249	2.4739	23.55	0.0661
603015.XSHG	-0.010270270270270243	2016-08-26	1308513664.0	204656432.0	55.5878	1.47	1784.5	82.8846	5.2247	10.41	0.0399
603025.XSHG	0.023243243243243228	2016-08-02	1536819328.0	117062416.0	150.0579	4.93	-86.6583	80.9734	11.2797	40.52	0.1605
603100.XSHG	-0.016216216216216207	2016-08-27	4368402944.0	2549321472.0	63.042	2.2	42.452	41.2356	3.575	4.69	0.1006
603333.XSHG	-0.021351351351351328	2016-08-30	1725228672.0	262597776.0	38.5844	-1.09	-205.6135	1168.2429	2.6093	-12.42	-0.031
603606.XSHG	-0.008108108108108128	2016-08-04	1781684352.0	960118656.0	43.0693	1.8	-236.8666	85.4821	5.3394	3.58	0.0474
603618.XSHG	0.03324324324324326	2016-07-26	3297908736.0	1725119488.0	77.126	2.64	-73.1178	57.1437	5.1185	4.97	0.0637
603806.XSHG	0.031621621621621666	2016-08-18	5102738944.0	670790784.0	209.8038	6.37	26.9651	32.4124	5.0593	27.13	0.7018
603861.XSHG	-0.04513513513513518	2016-08-19	2516384768.0	729347968.0	135.6576	1.28	32.6685	78.7964	7.6894	7.93	0.0558
603988.XSHG	-0.12756756756756762	2016-08-20	794607360.0	154013840.0	41.6	1.13	-19.3452	97.2634	6.5688	13.93	0.0912
