code	r	pubDate	total_assets	total_liability	market_cap	roe	pcf_ratio	pe_ratio_lyr	pb_ratio	net_profit_to_total_revenue	eps
002196.XSHE	0.014069767441860476	2017-04-25	2889869056.0	515249056.0	56.4951	0.9271	-264.0325	95.6939	2.4127	8.6546	0.0822
002202.XSHE	0.0018604651162790714	2017-04-28	61812649984.0	40971038720.0	439.3279	0.9003	31.7197	14.6297	2.3772	5.8085	0.066
002212.XSHE	0.023604651162790712	2017-04-29	8770659328.0	1177387392.0	181.6693	-0.4637	310.6324	322.22	2.3866	-4.4516	-0.0265
002218.XSHE	-0.0011627906976744145	2017-04-26	4879638016.0	2144246400.0	61.3226	1.1513	-64.3954	197.4216	2.2680000000000002	9.5932	0.0507
002227.XSHE	-0.03209302325581393	2017-04-27	991258496.0	203513328.0	47.9579	-0.9468	-89.0254	501.5592	6.0399	-17.146	-0.0339
002249.XSHE	0.0016279069767441824	2017-04-25	14956652544.0	5951799808.0	194.7773	0.5809	281.0695	38.2404	2.2707	3.0032	0.0212
002255.XSHE	0.022558139534883736	2017-04-22	3680314368.0	1221836416.0	62.4358	0.8893	-657.5246	82.8583	2.6998	10.8095	0.0333
002266.XSHE	0.007674418604651165	2017-04-26	6841541120.0	3316824832.0	108.0381	0.665	105.31299999999999	152.2766	3.6718	11.6062	0.0099
002276.XSHE	0.011162790697674408	2017-04-28	4968972288.0	1918683136.0	123.5915	-1.0338	-142.8499	45.4562	4.029	-2.7523	-0.0336
002298.XSHE	0.008372093023255821	2017-04-26	5214615040.0	890211392.0	88.1359	0.5441	7.9344	132.8372	2.1196	7.4295	0.0322
002300.XSHE	0.014069767441860455	2017-04-26	2981427456.0	1569040000.0	87.2119	0.8778	-446.8488	48.1568	6.5182	1.7668	0.0217
002309.XSHE	-0.014186046511627914	2017-04-27	24341532672.0	18716577792.0	86.5898	-4.5232	8.9735	20.8522	1.5267	-8.8669	-0.3913
002322.XSHE	-0.013139534883720919	2017-04-28	3236046080.0	216237104.0	80.6643	1.5188	-47.3833	74.7778	2.7134	33.5799	0.1134
002334.XSHE	-0.004418604651162789	2017-04-27	2537840128.0	665281152.0	63.2248	0.5057	17.2328	92.8858	3.8023	0.7532	0.0111
002335.XSHE	-0.0031395348837209664	2017-04-27	5105936896.0	1817662208.0	95.5588	0.8814	25.121	65.4828	3.1299	8.5924	0.0998
002339.XSHE	0.048837209302325595	2017-04-27	2857597696.0	1214453248.0	70.7399	-3.3929	-127.9055	49.0889	4.624	-53.7686	-0.1347
002350.XSHE	-0.042441860465116284	2017-04-29	2232251648.0	996459264.0	43.2535	-0.7261	72.4589	101.0494	3.4139	-1.7952	-0.0368
002356.XSHE	-0.00011627906976743939	2017-04-28	5537713152.0	3619039232.0	79.6988	0.9231	-108.6736	75.4784	4.7729	3.2515	0.05
002358.XSHE	0.03651162790697675	2017-04-24	7348844544.0	2751716608.0	198.2242	1.2604	15.765	108.5508	4.3787	12.9165	0.0618
002359.XSHE	0.005930232558139512	2017-04-24	1733572224.0	845822848.0	153.4241	-0.6133	434.5914	-316.8933	17.1759	-2.2399	-0.0131
002364.XSHE	0.048837209302325595	2017-04-28	2624026368.0	202875504.0	100.8781	1.3118	11.3362	70.309	4.3276	17.5498	0.0546
002441.XSHE	-0.0026744186046511677	2017-04-27	4800672768.0	1227870720.0	67.0822	2.4101	11.7048	36.985	1.9609	6.1941	0.1544
002451.XSHE	-0.06744186046511629	2017-04-29	1742408448.0	1065011968.0	81.3838	0.7018	-87.0766	558.7777	12.1443	6.4662	0.0107
002452.XSHE	0.0031395348837209252	2017-04-29	2774145280.0	1429059840.0	43.8204	1.4524	34.2844	64.3308	3.3308	9.5551	0.0366
002471.XSHE	0.0038372093023255824	2017-04-26	8288849408.0	5400250880.0	75.3192	0.5936	154.6594	67.2813	4.1486	0.8204	0.0085
002498.XSHE	0.0034883720930232536	2017-04-27	6424636416.0	1911519360.0	138.062	1.6401	128.8477	39.5395	3.1097	9.6419	0.0221
002506.XSHE	-0.0005813953488372072	2017-04-22	22043181056.0	17990045696.0	235.1622	-3.0607	36.0448	36.8303	5.6366	-4.85	-0.0249
002518.XSHE	-0.035116279069767435	2017-04-25	2867264512.0	820116864.0	86.7486	2.5467	38.9563	29.320999999999998	4.4029	12.6895	0.1141
002527.XSHE	0.005232558139534876	2017-04-25	4570158080.0	1818162816.0	78.7617	0.7909999999999999	-154.1109	46.0208	2.8968	3.5434	0.0348
002531.XSHE	0.00848837209302325	2017-04-27	8140967424.0	3364801024.0	130.2242	1.7289	-45.06100000000001	42.9476	2.8359	15.3339	0.045
002533.XSHE	0.008139534883720921	2017-04-21	3116473088.0	663448448.0	52.7678	1.0254	29.1874	31.229	2.3699	3.9951	0.0415
002534.XSHE	-0.035930232558139534	2017-04-14	7396955136.0	4427614208.0	75.5248	3.6569	12.5327	39.4323	2.8936	10.2228	0.1575
002546.XSHE	-0.0006976744186046466	2017-04-27	3180534528.0	297576960.0	61.1358	0.6987	26.5329	39.0786	2.2352	18.7827	0.023
002560.XSHE	0.023023255813953494	2017-04-27	2313650432.0	659647808.0	52.0548	0.3099	-23.2787	89.8126	3.4295	1.7612	0.011000000000000001
002576.XSHE	0.0	2017-04-25	990590656.0	121632144.0	40.7302	1.806	65.7794	430.6444	4.7861	5.7989	0.0939
002580.XSHE	-0.0012790697674418745	2017-04-21	1935445888.0	734541312.0	36.7691	0.5418	27.533	68.2642	3.1013	2.1194	0.0181
002606.XSHE	0.0	2017-04-26	1436363008.0	560650688.0	85.2482	3.4585	654.8706	90.5282	10.0549	14.6182	0.1459
002610.XSHE	0.0019767441860465158	2017-04-29	16916179968.0	11166641152.0	124.3969	0.1709	6.8042	111.8128	2.2057	1.1974	0.0021
002617.XSHE	-0.004883720930232557	2017-04-24	4280086272.0	1943194112.0	106.3291	2.1791	22.5477	164.1806	4.6836	6.4205	0.0681
002622.XSHE	0.0	2017-04-28	1279864192.0	104318968.0	107.352	0.513	1484.7015	118.7976	9.1791	46.7322	0.0072
002630.XSHE	0.010348837209302322	2017-04-27	12379780096.0	9221097472.0	91.7334	0.5884	82.7003	44.7324	2.9732	1.8265	0.0247
002665.XSHE	-0.003255813953488375	2017-04-28	4587372032.0	1537294720.0	160.6471	-1.2676	-54.7426	94.8966	5.5479	-101.8569	-0.0185
002692.XSHE	-0.0025581395348837285	2017-04-29	2870973440.0	1370245760.0	73.5382	1.0531	65.8595	57.4292	5.0897	3.2982	0.0213
002706.XSHE	-0.00011627906976743939	2017-04-26	1911899392.0	326937856.0	71.6584	1.9695	-325.1076	44.1801	4.6127	10.8243	0.1194
002733.XSHE	0.0046511627906976995	2017-04-28	3274337536.0	1019725888.0	67.8519	0.9854	22.0349	56.5199	3.0589	4.0395	0.0627
002767.XSHE	0.015581395348837207	2017-04-25	766163264.0	92653304.0	59.175	1.1071	-19.3622	112.4159	8.8839	11.9503	0.0494
002801.XSHE	0.048720930232558114	2017-04-20	869202112.0	99349776.0	63.4785	2.9819999999999998	-125.7544	63.5178	8.4952	20.6008	0.3842
002823.XSHE	0.03232558139534881	2017-04-25	1577033216.0	535412448.0	75.1536	3.4906	18.0743	58.3932	7.481	10.9644	0.248
002851.XSHE	0.07058139534883721	2017-04-27	1888730240.0	604731776.0	109.92299999999999	1.601	298.3744	100.2244	15.9459	8.0901	0.0853
300001.XSHE	-0.0003488372093023388	2017-04-17	9821558784.0	6822340608.0	163.40200000000002	2.0286	24.2196	112.2191	6.0268	3.0068	0.0557
300011.XSHE	0.0605813953488372	2017-04-27	3407947776.0	1241762048.0	101.9619	0.1866	-83.39	38.7907	4.7092	2.1947	0.0076
300018.XSHE	0.01732558139534884	2017-04-12	1585717504.0	96792456.0	51.2086	0.7386	692.7326	47.957	3.6	17.6879	0.0219
300029.XSHE	0.012325581395348843	2017-04-27	609230144.0	426331232.0	24.54	-9.5522	63.2645	-6.8453	12.9987	-111.134	-0.0861
300040.XSHE	-0.00220930232558141	2017-04-27	2830987008.0	1023908672.0	42.9174	1.2649	-8974.4961	213.5311	2.4052	9.521	0.0656
300048.XSHE	0.007441860465116275	2017-04-28	4779307008.0	2102020480.0	62.2744	0.4596	24.5383	119.93299999999999	2.5167	6.2508	0.0145
300062.XSHE	0.012209302325581404	2017-04-27	1795501312.0	846383168.0	42.9506	0.4585	110.0537	54.7589	4.9697	3.7967	0.026000000000000002
300068.XSHE	0.009069767441860478	2017-04-27	9231572992.0	2756567040.0	158.5338	1.1119	24.726999999999997	48.1363	2.688	6.6879	0.0838
300069.XSHE	-0.03383720930232562	2017-04-26	888865600.0	368505088.0	43.523999999999994	1.3130000000000002	1427.3855	182.2161	8.5826	12.5774	0.0573
300105.XSHE	-0.005697674418604643	2017-04-26	2444895488.0	533136544.0	41.0573	-0.4707	-12.749	-24.9612	2.1411	-11.0454	-0.0175
300111.XSHE	0.0038372093023255824	2017-04-27	2769463552.0	1496113536.0	53.6384	-2.0015	61.2127	175.0385	4.1241	-13.6067	-0.023
300118.XSHE	0.01732558139534884	2017-04-28	14462883840.0	7214167552.0	105.7507	1.4226	90.1803	32.8023	2.7884	5.9485	0.0853
300120.XSHE	-0.0031395348837209252	2017-04-27	799621696.0	113143200.0	30.9887	0.9313	-42.5622	197.6422	5.1616	4.4747	0.0275
300124.XSHE	-0.026627906976744175	2017-04-25	8126752256.0	2878311680.0	365.4921	3.574	599.9904	45.1625	6.9522	22.7074	0.1036
300129.XSHE	0.004418604651162789	2017-04-26	2928656640.0	737618624.0	60.2768	1.8592	135.9332	35.5814	2.8037	23.5244	0.0552
300140.XSHE	-0.03906976744186048	2017-04-19	3210533888.0	1797063296.0	58.6418	-1.0988	43.9432	876.8376	4.6913	-7.6335	-0.0396
300141.XSHE	-0.009418604651162775	2017-04-27	926512896.0	202102144.0	36.2317	0.5865	-333.6523	160.3322	5.136	3.6307	0.0249
300153.XSHE	-0.0023255813953488498	2017-04-27	1407803392.0	423004064.0	48.64	0.8170000000000001	347.1505	118.0156	5.0117	3.6688	0.0249
300208.XSHE	-0.0213953488372093	2017-04-26	3119917312.0	1377249792.0	107.5435	7.2022	-482.2088	31.7566	6.7436	29.9306	0.156
300215.XSHE	0.018139534883720936	2017-04-26	3800392704.0	1882591744.0	98.5819	0.368	-80.9462	139.4947	5.1951	5.7165	0.0092
300222.XSHE	-0.038372093023255824	2017-04-18	4861129216.0	1136167424.0	203.8746	1.318	-229.9779	73.6714	5.5767	13.269	0.0667
300265.XSHE	0.04034883720930231	2017-04-27	2097958144.0	1147817984.0	48.2287	1.2790000000000001	629.5713	53.3032	5.1526	3.4621	0.0357
300274.XSHE	-0.03709302325581395	2017-04-18	11104340992.0	5019361792.0	143.128	2.1479	8.523	33.6454	2.4057	10.1289	0.0913
300283.XSHE	0.006627906976744179	2017-04-27	1335022848.0	756964864.0	36.5052	0.7601	-40.2041	150.4686	6.4746	1.9489	0.0104
300286.XSHE	0.0086046511627907	2017-04-13	752105536.0	167006288.0	35.6945	3.3879	-33.7907	44.54600000000001	6.3169	24.5079	0.1399
300308.XSHE	-0.022674418604651195	2017-04-21	620436800.0	69016568.0	74.0917	-0.7915	-293.1645	1324.4926	13.3311	-30.0835	-0.0203
300316.XSHE	-0.027209302325581393	2017-04-26	4326775808.0	820013824.0	140.3733	1.8329	-201.3839	134.1809	4.2751	15.6318	0.0617
300341.XSHE	0.006627906976744189	2017-04-27	1145175168.0	128688240.0	50.9821	2.0188	367.1959	44.8514	5.1429	12.1073	0.0396
300356.XSHE	-0.0025581395348837285	2017-04-22	2149273856.0	639677824.0	50.1688	-0.2635	95.3598	126.8236	3.5598	-3.8225	-0.0223
300360.XSHE	0.03244186046511627	2017-04-27	1762835968.0	409169376.0	65.1369	3.5222	241.5167	27.5848	4.9923	19.7163	0.1289
300370.XSHE	0.005348837209302325	2017-04-18	2567189760.0	1250284288.0	50.2709	-1.4476	9.9413	58.2401	3.9508	-20.5392	-0.0306
300376.XSHE	0.01290697674418604	2017-04-25	9328051200.0	5545587712.0	336.8206	1.6081	39.8582	71.414	9.1929	6.6199	0.1031
300393.XSHE	0.12616279069767444	2017-04-27	3701180160.0	2648843264.0	101.2684	7.3238	32.9922	94.0371	10.4734	10.3476	0.3989
300407.XSHE	0.017441860465116258	2017-04-27	1927160576.0	1043042816.0	46.24	-4.1017	-248.5318	66.3706	5.07	-14.6634	-0.1348
300414.XSHE	-0.011046511627906968	2017-04-18	898669888.0	108472376.0	48.0264	1.077	229.2205	59.6015	6.0323	11.7786	0.0473
300423.XSHE	0.057558139534883715	2017-04-26	574119616.0	112731984.0	36.6171	0.7090000000000001	122.3853	147.8606	8.0004	8.7473	0.0303
300427.XSHE	0.030813953488372077	2017-04-26	870091456.0	184462832.0	69.5457	-0.8588	46.2115	94.215	11.2	-13.3542	-0.0187
300444.XSHE	0.01488372093023255	2017-04-15	1635094528.0	754168000.0	65.7421	-1.959	-33.8727	67.8021	7.3336	-13.9641	-0.0604
300447.XSHE	0.0	2017-04-26	929623872.0	246974912.0	77.6784	4.0711	2918.8759999999997	85.4502	12.1285	23.2684	0.1635
300466.XSHE	0.00023255813953487877	2017-04-27	1389645440.0	268145536.0	101.0793	0.4542	-184.0277	305.0175	9.0555	7.3772	0.0171
300477.XSHE	-0.03232558139534885	2017-04-26	1955762304.0	1087087232.0	51.3655	-1.4273	-156.0553	58.7065	5.8433	-7.1632	-0.0445
300484.XSHE	0.08930232558139535	2017-04-14	984283712.0	340133568.0	73.112	5.5151	43.8233	103.06299999999999	11.9939	25.7158	0.3324
300490.XSHE	0.0872093023255814	2017-04-26	902128192.0	292717376.0	50.0	1.1765	-137.7967	110.5778	8.6169	6.0928	0.0343
300491.XSHE	0.016279069767441843	2017-04-14	549615296.0	134583712.0	51.2515	-0.4291	-165.5353	124.8879	12.3665	-5.7362	-0.022000000000000002
300510.XSHE	0.036046511627906994	2017-04-26	766175232.0	148854448.0	60.6882	0.8154	43.551	107.6667	10.1354	7.7483	0.0282
300569.XSHE	0.17337209302325582	2017-04-27	2161457920.0	493902400.0	79.3397	1.9958	-687.4757	45.9646	4.9247	19.4588	0.3897
300593.XSHE	0.05639534883720928	2017-04-26	738773504.0	205392176.0	45.4881	1.0665	-6575.1567	134.7117	12.6087	6.3325	0.0413
300600.XSHE	0.06639534883720927	2017-04-26	1036903872.0	183620448.0	69.48	4.2463	-217.226	65.063	13.4405	27.0599	0.2909
300617.XSHE	0.09976744186046518	2017-04-25	969244096.0	192542400.0	61.3297	5.0942	825.487	84.4953	15.6304	34.3843	0.4464
300626.XSHE	0.025000000000000005	2017-04-27	972298752.0	539753280.0	25.48	1.2731	1582.8198	64.4951	9.3003	2.904	0.045
600089.XSHG	0.0068604651162790685	2017-04-27	78276542464.0	50094895104.0	362.3191	2.6154	16.0533	19.1952	1.6347	9.6644	0.1898
600110.XSHG	-0.014186046511627914	2017-04-29	5772659712.0	3438750720.0	154.947	1.8762	45.7783	589.6666	8.27	5.7086	0.0309
600112.XSHG	0.006627906976744189	2017-04-26	2871216384.0	1637164800.0	54.0266	2.2293	-131.7173	-30.5942	4.6378	25.2205	0.0523
600151.XSHG	0.03662790697674419	2017-04-28	13243842560.0	7111861248.0	157.3375	-2.0828	17.9067	77.8567	2.5834	-12.607000000000001	-0.0876
600192.XSHG	0.0025581395348837285	2017-04-27	4715339264.0	2631830784.0	42.3195	0.1597	-42.1759	189.6456	2.1958	1.1259	0.006999999999999999
600202.XSHG	0.037441860465116286	2017-04-25	1753342080.0	1095201664.0	56.2744	-3.7346	-179.8632	403.4372	7.2101	-52.2056	-0.0653
600268.XSHG	0.0073255813953488355	2017-04-27	10815428608.0	8365219840.0	50.9468	-7.1834	14.2023	161.6741	2.6946	-23.6786	-0.2064
600290.XSHG	-0.014767441860465112	2017-04-28	6640958976.0	2478129408.0	84.8052	0.0355	8.048	141.0454	2.0251	1.6566	0.0019
600312.XSHG	0.024883720930232545	2017-04-19	17418678272.0	7957688320.0	229.0483	1.1296	30.3479	18.776	2.5383	7.2415	0.0756
600353.XSHG	0.016744186046511633	2017-04-28	1638177536.0	412110016.0	59.7548	1.1588	-60.8999	137.1301	5.615	6.9875	0.0228
600379.XSHG	0.033488372093023244	2017-04-29	693919360.0	216318416.0	52.1011	1.3044	828.512	189.7549	10.9483	4.2038	0.0262
600401.XSHG	0.008488372093023255	2017-04-29	18387271680.0	14871934976.0	110.09100000000001	-7.7573	-67.7795	114.5816	2.1924	-37.6751	-0.0601
600405.XSHG	0.003953488372093022	2017-04-20	2709503488.0	1874281728.0	46.1584	-3.1826	-873.0954	92.4917	5.5637	-16.0992	-0.0615
600406.XSHG	-0.006279069767441871	2017-04-29	16460642304.0	7503458304.0	403.9349	0.2016	49.1428	27.9119	4.564	0.7061	0.0074
600416.XSHG	0.033604651162790704	2017-04-29	20155955200.0	13635388416.0	160.6027	-0.5765	136.0526	115.7258	2.4944	-2.9339	-0.0391
600468.XSHG	0.009418604651162796	2017-04-27	2639366144.0	732514688.0	66.6735	0.9271	40.6284	398.2833	3.8326	6.9326	0.0302
600475.XSHG	-0.04046511627906977	2017-04-28	9017185280.0	4316588032.0	47.2064	4.9063	22.9704	42.3544	3.175	16.3504	0.2681
600517.XSHG	0.018139534883720925	2017-04-28	8685960192.0	4916892672.0	129.3784	1.1908	-35.8925	30.1028	3.8937	4.4717	0.031
600525.XSHG	-0.033488372093023244	2017-04-21	15316562944.0	7610907648.0	199.3092	0.614	33.5233	31.1393	2.8251	3.8008	0.0334
600537.XSHG	0.017558139534883718	2017-04-29	6576593408.0	3534387456.0	83.2862	0.3088	-36.3671	35.6743	2.722	1.1977	0.008
600550.XSHG	-0.004069767441860461	2017-04-28	9811528704.0	9146053632.0	108.4967	5.4223	16.4866	99.4214	26.2345	2.5266	0.0152
600580.XSHG	0.0033720930232558144	2017-04-27	16470643712.0	10852704256.0	108.0098	0.6661	50.3627	29.9808	2.1385	1.5066	0.0265
600590.XSHG	0.017906976744186058	2017-04-28	8292115968.0	4337993728.0	104.8462	0.6402	34.1338	121.9128	2.802	3.9059	0.0367
600847.XSHG	0.0012790697674418539	2017-04-29	741057152.0	72510984.0	30.1976	-0.1651	-368.5207	-152.4168	4.2649	-1.5143	-0.0072
600869.XSHG	0.004999999999999997	2017-04-28	14696565760.0	8803475456.0	174.2192	0.2107	24.2493	41.2571	3.097	0.5547	0.0053
600875.XSHG	-0.010000000000000014	2017-04-29	83756187648.0	61473419264.0	234.3911	0.7205	3.1987	-13.1363	1.1085	3.154	0.0655
600885.XSHG	-0.02546511627906978	2017-04-28	6669281792.0	1904915712.0	193.2124	4.7614	1458.5569	33.2112	5.6892	16.7163	0.3116
600973.XSHG	0.007906976744186044	2017-04-29	12378494976.0	8315741184.0	81.9268	0.8358	10.3538	30.8379	2.2746	0.9696	0.0334
601012.XSHG	-0.03244186046511627	2017-04-28	21863921664.0	11322937344.0	315.7499	4.2612	9.229	20.4074	3.1285	16.2491	0.2202
601126.XSHG	0.016046511627906986	2017-04-28	5629422592.0	1797321856.0	84.6512	-0.4989	-80.4868	28.6046	2.1994	-4.2822	-0.0236
601179.XSHG	0.001976744186046511	2017-04-29	33907259392.0	13493947392.0	326.5187	1.5898	142.5903	36.1204	1.7644	12.0033	0.0594
601218.XSHG	0.006395348837209311	2017-04-29	3822319104.0	1213629056.0	51.869	0.6649	38.4774	40.3258	2.0556	4.9173	0.0171
601222.XSHG	-0.01290697674418605	2017-04-22	12862767104.0	4406542336.0	132.8361	1.6198	22.2014	26.826999999999998	1.6405	21.0249	0.0755
601558.XSHG	0.0011627906976744197	2017-04-28	8387063808.0	7345349120.0	135.6885	-13.1763	-282.3531	-3.0476	3.7426	-2393.9973	-0.0243
601567.XSHG	-0.011046511627906968	2017-04-18	11384573952.0	4359163904.0	169.2637	1.4074	8.6538	30.0137	2.6639999999999997	10.6911	0.0685
601616.XSHG	0.00848837209302326	2017-04-28	2779885312.0	407523264.0	54.9183	0.0628	130.593	690.8164	2.3248	0.7759	0.0016
601700.XSHG	0.01965116279069767	2017-04-27	5403254272.0	2257890048.0	95.9848	1.7601	158.6524	47.347	3.2560000000000002	10.927999999999999	0.0479
601727.XSHG	0.009418604651162786	2017-04-22	176350281728.0	117855076352.0	1130.9034	1.0704	-29.7571	54.8937	2.5079	6.1589	0.0362
601877.XSHG	0.00232558139534887	2017-04-24	39732928512.0	20952205312.0	428.8149	2.2805	-52.4495	24.5978	2.0272	9.7041	0.1683
601908.XSHG	0.012790697674418601	2017-04-28	12056476672.0	5769409536.0	126.3986	0.0367	27.5198	56.2915	2.0072	-1.1504	0.0011
603015.XSHG	-0.00023255813953487877	2017-04-28	1423703808.0	268787648.0	48.5443	1.9463	1406.9163	72.3823	4.4189	12.6832	0.0549
603016.XSHG	-0.008255813953488383	2017-04-28	921516224.0	75869944.0	51.1004	1.5511	84.7401	77.5639	6.2657	16.4121	0.0861
603025.XSHG	0.001744186046511632	2017-04-25	1543396352.0	149278320.0	148.5381	3.8919	-107.1523	62.2132	11.251	28.7303	0.1261
603100.XSHG	0.012790697674418622	2017-04-29	4474843648.0	2547145984.0	55.6555	1.2491	36.7127	36.4042	2.958	3.9416	0.06
603218.XSHG	0.0997674418604651	2017-04-27	3466507264.0	810238272.0	190.3948	2.1355	862.9698	44.9501	11.8861	16.9268	0.14
603333.XSHG	0.020116279069767436	2017-04-12	1653492480.0	246379296.0	45.5004	0.2771	122.0245	-58.6401	3.2433	2.2524	0.0075
603416.XSHG	0.04825581395348835	2017-04-18	969143552.0	118854136.0	56.3244	2.9747	125.8458	69.2914	6.8246	27.5893	0.2482
603577.XSHG	0.07313953488372092	2017-04-21	1572274688.0	724093760.0	57.2665	1.1135	93.9321	100.86	10.9771	5.6714	0.0805
603606.XSHG	0.004651162790697679	2017-04-29	2023223296.0	1161749120.0	50.2217	0.9077	-90.8247	99.6777	6.0726	2.1589	0.025
603618.XSHG	0.012441860465116283	2017-04-29	3866523136.0	1580687232.0	80.0901	1.2936	194.7952	58.9015	3.5885	4.0184	0.0423
603628.XSHG	0.07906976744186048	2017-04-27	1696858496.0	757832064.0	115.4615	1.4978	190.5185	174.0753	21.589000000000002	12.2144	0.0397
603806.XSHG	0.12011627906976742	2017-04-26	5609532928.0	662797440.0	186.528	2.0504	-40.8668	22.0031	3.8539	10.0185	0.2495
603819.XSHG	0.05348837209302327	2017-04-25	780141248.0	42141896.0	43.272	1.4872	197.6565	94.48299999999999	8.8585	7.4908	0.0908
603859.XSHG	0.1969767441860465	2017-04-22	767430976.0	114443224.0	94.0277	-1.4161	74.6828	221.8433	14.520999999999999	-110.3728	-0.0802
603861.XSHG	-0.015581395348837207	2017-04-29	2693575680.0	768590976.0	106.2842	1.2985	-104.5653	61.7349	5.8816	9.9333	0.0607
603988.XSHG	-0.03790697674418606	2017-04-29	836326464.0	181333088.0	55.232	1.3756	78.9263	129.1358	8.5396	12.4142	0.1119
